t_requested,t_used,rel_l2_slice,mae_slice,max_abs_slice
0.0,0.0,8.66918029e-01,4.03054237e-01,1.07783127e+00
0.5,0.5128205418586731,1.32777152e+00,6.03807986e-01,1.39441097e+00
1.0,1.0256409645080566,2.19374503e+00,1.04287338e+00,2.37099361e+00
1.5,1.4871795177459717,1.93359883e+00,9.35328782e-01,1.74419904e+00
2.0,2.0,1.76069550e+00,8.51767957e-01,1.81380892e+00
