t_requested,t_used,rel_l2_slice,mae_slice,max_abs_slice
0.0,0.0,5.60115749e-04,2.71883124e-04,7.30752945e-04
0.5,0.5128205418586731,3.71322298e-03,1.70250493e-03,5.11387736e-03
1.0,1.0256409645080566,3.57594532e-03,1.76610949e-03,3.97831202e-03
1.5,1.4871795177459717,5.29019523e-03,2.39603501e-03,6.94566965e-03
2.0,2.0,6.71282862e-03,3.26837739e-03,8.89700651e-03
