t_requested,t_used,rel_l2_slice,mae_slice,max_abs_slice
0.0,0.0,2.30224476e-04,1.00566460e-04,5.02765179e-04
0.5,0.5128205418586731,2.56001233e-03,1.26431242e-03,2.75535136e-03
1.0,1.0256409645080566,3.77035337e-03,1.84755435e-03,3.73376906e-03
1.5,1.4871795177459717,5.81577176e-03,2.83023459e-03,5.76615334e-03
2.0,2.0,7.44585419e-03,3.63287376e-03,7.91722536e-03
