t_requested,t_used,rel_l2_slice,mae_slice,max_abs_slice
0.0,0.0,8.62330084e-01,4.14701343e-01,1.04233003e+00
0.5,0.5128205418586731,1.29800826e+00,5.81130803e-01,1.45337391e+00
1.0,1.0256409645080566,1.89288451e+00,9.54364002e-01,1.68554997e+00
1.5,1.4871795177459717,2.21494725e+00,1.12021482e+00,1.95614290e+00
2.0,2.0,2.46366556e+00,1.25772238e+00,2.13379526e+00
