x,y,exact,predicted,abs_error
-0.08617233484983444,-0.9959920048713684,-0.9635026454925537,-0.9912805557250977,0.027777910232543945
-0.08216431736946106,-0.9959920048713684,-0.9667931795120239,-0.9915400743484497,0.02474689483642578
-0.07815629988908768,-0.9959920048713684,-0.9699304699897766,-0.9917470216751099,0.021816551685333252
-0.0741482824087143,-0.9959920048713684,-0.9729139804840088,-0.9919012784957886,0.018987298011779785
-0.07014027237892151,-0.9959920048713684,-0.9757431745529175,-0.9920026063919067,0.016259431838989258
-0.06613225489854813,-0.9959920048713684,-0.9784177541732788,-0.9920505285263062,0.013632774353027344
-0.062124237418174744,-0.9959920048713684,-0.980937123298645,-0.9920448064804077,0.011107683181762695
-0.05811621993780136,-0.9959920048713684,-0.983301043510437,-0.9919854998588562,0.00868445634841919
-0.05410820245742798,-0.9959920048713684,-0.9855089783668518,-0.9918720722198486,0.006363093852996826
-0.050100188702344894,-0.9959920048713684,-0.9875607490539551,-0.9917043447494507,0.0041435956954956055
-0.04609217122197151,-0.9959920048713684,-0.9894559383392334,-0.9914819598197937,0.0020260214805603027
-0.04208415746688843,-0.9959920048713684,-0.9911942481994629,-0.9912045001983643,1.0251998901367188e-05
-0.038076139986515045,-0.9959920048713684,-0.9927753806114197,-0.9908716678619385,0.0019037127494812012
-0.03406812250614166,-0.9959920048713684,-0.9941991567611694,-0.9904834628105164,0.003715693950653076
-0.03006010875105858,-0.9959920048713684,-0.9954652786254883,-0.9900386929512024,0.005426585674285889
-0.026052091270685196,-0.9959920048713684,-0.9965735077857971,-0.989537239074707,0.007036268711090088
-0.022044075652956963,-0.9959920048713684,-0.997523844242096,-0.9889794588088989,0.008544385433197021
-0.01803606003522873,-0.9959920048713684,-0.9983159899711609,-0.9883643388748169,0.009951651096343994
-0.014028043486177921,-0.9959920048713684,-0.9989498257637024,-0.9876909852027893,0.011258840560913086
-0.010020026937127113,-0.9959920048713684,-0.9994253516197205,-0.9869593381881714,0.012466013431549072
-0.00601201131939888,-0.9959920048713684,-0.9997423887252808,-0.9861689805984497,0.013573408126831055
-0.0020039952360093594,-0.9959920048713684,-0.9999009370803833,-0.9853191375732422,0.014581799507141113
0.0020039952360093594,-0.9959920048713684,-0.9999009370803833,-0.9844094514846802,0.015491485595703125
0.00601201131939888,-0.9959920048713684,-0.9997423887252808,-0.9834392070770264,0.016303181648254395
0.010020026937127113,-0.9959920048713684,-0.9994253516197205,-0.9824079275131226,0.0170174241065979
0.014028043486177921,-0.9959920048713684,-0.9989498257637024,-0.9813146591186523,0.01763516664505005
0.01803606003522873,-0.9959920048713684,-0.9983159899711609,-0.9801592826843262,0.018156707286834717
0.022044075652956963,-0.9959920048713684,-0.997523844242096,-0.9789407849311829,0.018583059310913086
0.026052091270685196,-0.9959920048713684,-0.9965735077857971,-0.9776585698127747,0.01891493797302246
0.03006010875105858,-0.9959920048713684,-0.9954652786254883,-0.9763118624687195,0.0191534161567688
0.03406812250614166,-0.9959920048713684,-0.9941991567611694,-0.9749000072479248,0.01929914951324463
