t_requested,t_used,rel_l2_slice,mae_slice,max_abs_slice
0.0,0.0,2.47816511e-03,1.20761164e-03,2.66760588e-03
0.5,0.5128205418586731,3.45001770e-02,1.68630164e-02,3.99108529e-02
1.0,1.0256409645080566,6.51780872e-02,3.27531509e-02,6.66885525e-02
1.5,1.4871795177459717,8.01477130e-02,4.05346416e-02,7.97532201e-02
2.0,2.0,8.68692642e-02,4.34879102e-02,8.51150900e-02
