t_requested,t_used,rel_l2_slice,mae_slice,max_abs_slice
0.0,0.0,9.26062671e-04,4.28109255e-04,1.52066350e-03
0.5,0.5128205418586731,6.88226757e-03,2.71479902e-03,1.18904114e-02
1.0,1.0256409645080566,1.16287424e-02,5.09076705e-03,1.46479607e-02
1.5,1.4871795177459717,1.48438949e-02,6.76876213e-03,1.82319880e-02
2.0,2.0,1.70754612e-02,7.20243156e-03,2.91093588e-02
