stage,train_loss,rel_l2,elapsed_sec
adam,0.0008100114646367729,0.4073826605768666,1632.7119725570083
lbfgs,0.00010106048284796998,0.0009846408028086524,48.23704734072089
pso,4.237602233886719,0.43672685366510794,33.198994318023324
