t_requested,t_used,rel_l2_slice,mae_slice,max_abs_slice
0.0,0.0,2.64566651e-04,1.25046659e-04,3.32176685e-04
0.5,0.5128205418586731,3.08677503e-03,1.44797307e-03,3.92955542e-03
1.0,1.0256409645080566,4.16027900e-03,1.85262831e-03,5.44375181e-03
1.5,1.4871795177459717,5.28043651e-03,2.45632464e-03,6.04560971e-03
2.0,2.0,5.29527457e-03,2.49218708e-03,5.95843792e-03
