epoch,total,physics,heat,visc,ic,bc,bc_disp,bc_flux,data,data_temp,data_disp
0,345.4515075683594,0.13185328245162964,0.12294278293848038,0.008910499513149261,292127.0625,4.238308142406749e+19,4.238308142406749e+19,0.0016273782821372151,434870.84375,0.7507456541061401,434870.09375
1,398.87548828125,0.052843593060970306,0.049272723495960236,0.0035708716604858637,291801.84375,2.6006380195390423e+18,2.6006380195390423e+18,0.0015332924667745829,10183083.0,0.7474316954612732,10183082.0
2,306.7266845703125,0.04257907718420029,0.03970169275999069,0.0028773853555321693,291423.3125,6.758131727450767e+17,6.758131727450767e+17,0.001557102776132524,1249856.125,0.7487800121307373,1249855.375
3,319.3763122558594,0.019357796758413315,0.01804962195456028,0.0013081742217764258,291047.71875,9.742874238548705e+17,9.742874238548705e+17,0.0015391624765470624,2638641.25,0.7470760941505432,2638640.5
4,369.2329406738281,0.024100754410028458,0.02247200533747673,0.00162874988745898,290677.78125,1.5343254581689713e+18,1.5343254581689713e+18,0.0014883485855534673,7581577.5,0.7451165318489075,7581577.0
5,294.45550537109375,0.0329880528151989,0.030758630484342575,0.0022294213995337486,290338.25,1.0047631373977518e+18,1.0047631373977518e+18,0.0014833395835012197,146308.328125,0.7444910407066345,146307.578125
6,309.5780029296875,0.03036905638873577,0.02831662818789482,0.002052429597824812,290030.625,1.237649458326405e+18,1.237649458326405e+18,0.0014732633717358112,1679126.375,0.7437412142753601,1679125.625
7,295.2110290527344,0.03310343623161316,0.030866235494613647,0.002237203996628523,289756.78125,8.984487467679744e+17,8.984487467679744e+17,0.001443214132450521,290061.71875,0.7417255640029907,290060.96875
8,296.4005126953125,0.04254920035600662,0.03967364504933357,0.002875556470826268,289508.5625,8.955810142843044e+17,8.955810142843044e+17,0.0014049075543880463,386889.09375,0.738896906375885,386888.34375
9,295.5867004394531,0.04303008317947388,0.040122050791978836,0.0029080291278660297,289276.125,9.297114357584364e+17,9.297114357584364e+17,0.001379221910610795,322934.53125,0.7358594536781311,322933.78125
10,296.5701904296875,0.03263361006975174,0.030428234487771988,0.0022053730208426714,289053.84375,1.0065946488917197e+18,1.0065946488917197e+18,0.0013711596839129925,487804.625,0.7330392599105835,487803.90625
11,293.3480224609375,0.02967785857617855,0.027672311291098595,0.002005547285079956,288836.5625,9.24796000306987e+17,9.24796000306987e+17,0.0013673556968569756,210274.140625,0.729486882686615,210273.40625
12,293.4631652832031,0.029186856001615524,0.027214525267481804,0.001972334226593375,288623.59375,9.578260855196221e+17,9.578260855196221e+17,0.0013688676990568638,242240.75,0.7263863682746887,242240.03125
13,291.3080749511719,0.021836822852492332,0.020361194387078285,0.001475631259381771,288415.46875,1.19072999863432e+18,1.19072999863432e+18,0.0013685853919014335,61000.63671875,0.7237952947616577,60999.9140625
14,292.25714111328125,0.018456965684890747,0.017209703102707863,0.0012472628150135279,288211.125,1.3160796843199693e+18,1.3160796843199693e+18,0.0013607172295451164,180707.90625,0.720967710018158,180707.1875
15,289.96856689453125,0.01643834076821804,0.015327450819313526,0.001110888202674687,288011.78125,1.1189435029321155e+18,1.1189435029321155e+18,0.001344662974588573,1591.4501953125,0.7176477313041687,1590.7325439453125
16,289.765869140625,0.014644565992057323,0.013654856011271477,0.0009897093987092376,287818.625,9.428859215214019e+17,9.428859215214019e+17,0.001321511692367494,27212.447265625,0.7141045331954956,27211.732421875
17,289.8297424316406,0.015147549100220203,0.014123809523880482,0.0010237394599243999,287630.34375,8.3375231435853e+17,8.3375231435853e+17,0.0012969609815627337,60824.4375,0.7106888890266418,60823.7265625
18,289.0069580078125,0.016445107758045197,0.015333655290305614,0.001111451769247651,287445.75,7.097434143834767e+17,7.097434143834767e+17,0.0012692819582298398,2916.15771484375,0.7070141434669495,2915.45068359375
19,289.0332946777344,0.0161077082157135,0.015019046142697334,0.001088661258108914,287262.09375,6.186378809059574e+17,6.186378809059574e+17,0.0012446497566998005,34712.984375,0.7036322355270386,34712.28125
20,289.53460693359375,0.014393143355846405,0.013420358300209045,0.0009727867436595261,287077.0,5.582717376035553e+17,5.582717376035553e+17,0.0012228868436068296,117964.2421875,0.7005943655967712,117963.5390625
21,288.71075439453125,0.013842876069247723,0.01290727686136961,0.0009356003720313311,286889.3125,4.72831643946582e+17,4.72831643946582e+17,0.001195147866383195,65644.921875,0.6970389485359192,65644.2265625
22,287.75677490234375,0.01301685068756342,0.01213708333671093,0.0008797681657597423,286696.78125,4.086931106090189e+17,4.086931106090189e+17,0.0011687754886224866,42.32048416137695,0.6937516331672668,41.626731872558594
23,287.9678039550781,0.01218033954501152,0.011357112787663937,0.0008232276886701584,286499.125,3.5537349681086464e+17,3.5537349681086464e+17,0.0011409346479922533,50427.640625,0.6903720498085022,50426.94921875
24,287.7498779296875,0.012315093539655209,0.011482766829431057,0.0008323268848471344,286295.25,3.2058402119509606e+17,3.2058402119509606e+17,0.0011146838078275323,51829.17578125,0.6869984269142151,51828.48828125
25,287.06878662109375,0.012536727823317051,0.011689430102705956,0.0008472946938127279,286083.5625,2.959499098513736e+17,2.959499098513736e+17,0.0010917356703430414,6241.1259765625,0.6838892698287964,6240.44189453125
26,286.9455871582031,0.012714030221104622,0.011854758486151695,0.0008592709782533348,285865.09375,2.8098292807735706e+17,2.8098292807735706e+17,0.0010702365543693304,16379.7431640625,0.6807634234428406,16379.0625
27,286.935302734375,0.012997389771044254,0.012118970043957233,0.0008784183883108199,285641.90625,2.804316088953733e+17,2.804316088953733e+17,0.001049053855240345,36310.3984375,0.6774939298629761,36309.72265625
28,286.39788818359375,0.012145372107625008,0.01132452767342329,0.0008208442013710737,285415.90625,2.613681044943012e+17,2.613681044943012e+17,0.001026964862830937,11330.6767578125,0.674060583114624,11330.0029296875
29,286.0625305175781,0.011266320943832397,0.01050487533211708,0.0007614459609612823,285187.65625,2.5281490046261658e+17,2.5281490046261658e+17,0.0010036820312961936,5872.78271484375,0.6703351140022278,5872.1123046875
30,286.08551025390625,0.010965315625071526,0.010224200785160065,0.0007411158294416964,284955.71875,2.6173996276278886e+17,2.6173996276278886e+17,0.000978637719526887,31975.05078125,0.6663470268249512,31974.384765625
31,285.7112121582031,0.011068263091146946,0.010320182889699936,0.0007480810745619237,284719.625,2.373792862169989e+17,2.373792862169989e+17,0.0009577757446095347,20080.244140625,0.6628234386444092,20079.58203125
32,285.30474853515625,0.011223777197301388,0.010465186089277267,0.0007585883140563965,284480.71875,2.3343327642386432e+17,2.3343327642386432e+17,0.0009367581806145608,2937.71435546875,0.6591711044311523,2937.05517578125
33,285.28564453125,0.010923371650278568,0.01018509641289711,0.0007382763433270156,284240.90625,2.3574974126515814e+17,2.3574974126515814e+17,0.0009152669226750731,26282.240234375,0.6553579568862915,26281.583984375
34,284.7740478515625,0.01045378390699625,0.00974725279957056,0.0007065334357321262,283999.8125,2.1330475757233766e+17,2.1330475757233766e+17,0.0008921876433305442,3824.756103515625,0.6513447761535645,3824.104736328125
35,284.576171875,0.010035799816250801,0.009357522241771221,0.0006782753625884652,283756.53125,1.9959458630834586e+17,1.9959458630834586e+17,0.0008673511911183596,11826.6728515625,0.6470778584480286,11826.025390625
