stage,train_loss,rel_l2,elapsed_sec
adam,0.004270405042916536,1.4621535511714447,1443.4907466936857
lbfgs,0.002960468642413616,0.0740628527736331,244.1315500922501
pso,23.689340591430664,0.8317120581187268,30.04295874759555
