t_requested,t_used,rel_l2_slice,mae_slice,max_abs_slice
0.0,0.0,4.16109910e-04,1.84441742e-04,6.53922558e-04
0.5,0.5128205418586731,1.98213247e-03,9.39673046e-04,2.41148472e-03
1.0,1.0256409645080566,2.94179455e-03,1.35182065e-03,4.51894104e-03
1.5,1.4871795177459717,3.38294833e-03,1.63295970e-03,3.82331014e-03
2.0,2.0,3.65900605e-03,1.70447654e-03,4.36723232e-03
