x,y,exact,predicted,abs_error
-0.08617233484983444,-0.9959920048713684,-0.9635026454925537,-0.9628361463546753,0.000666499137878418
-0.08216431736946106,-0.9959920048713684,-0.9667931795120239,-0.9662119150161743,0.0005812644958496094
-0.07815629988908768,-0.9959920048713684,-0.9699304699897766,-0.9694369435310364,0.0004935264587402344
-0.0741482824087143,-0.9959920048713684,-0.9729139804840088,-0.9725082516670227,0.000405728816986084
-0.07014027237892151,-0.9959920048713684,-0.9757431745529175,-0.9754267930984497,0.00031638145446777344
-0.06613225489854813,-0.9959920048713684,-0.9784177541732788,-0.9781918525695801,0.00022590160369873047
-0.062124237418174744,-0.9959920048713684,-0.980937123298645,-0.9808032512664795,0.00013387203216552734
-0.05811621993780136,-0.9959920048713684,-0.983301043510437,-0.9832598567008972,4.118680953979492e-05
-0.05410820245742798,-0.9959920048713684,-0.9855089783668518,-0.9855610132217407,5.2034854888916016e-05
-0.050100188702344894,-0.9959920048713684,-0.9875607490539551,-0.9877080917358398,0.00014734268188476562
-0.04609217122197151,-0.9959920048713684,-0.9894559383392334,-0.9896999597549438,0.00024402141571044922
-0.04208415746688843,-0.9959920048713684,-0.9911942481994629,-0.9915332794189453,0.0003390312194824219
-0.038076139986515045,-0.9959920048713684,-0.9927753806114197,-0.9932115077972412,0.0004361271858215332
-0.03406812250614166,-0.9959920048713684,-0.9941991567611694,-0.9947335124015808,0.000534355640411377
-0.03006010875105858,-0.9959920048713684,-0.9954652786254883,-0.996098518371582,0.00063323974609375
-0.026052091270685196,-0.9959920048713684,-0.9965735077857971,-0.9973049163818359,0.0007314085960388184
-0.022044075652956963,-0.9959920048713684,-0.997523844242096,-0.9983546733856201,0.0008308291435241699
-0.01803606003522873,-0.9959920048713684,-0.9983159899711609,-0.9992459416389465,0.0009299516677856445
-0.014028043486177921,-0.9959920048713684,-0.9989498257637024,-0.9999783039093018,0.0010284781455993652
-0.010020026937127113,-0.9959920048713684,-0.9994253516197205,-1.0005533695220947,0.0011280179023742676
-0.00601201131939888,-0.9959920048713684,-0.9997423887252808,-1.0009702444076538,0.0012278556823730469
-0.0020039952360093594,-0.9959920048713684,-0.9999009370803833,-1.0012277364730835,0.0013267993927001953
0.0020039952360093594,-0.9959920048713684,-0.9999009370803833,-1.0013269186019897,0.0014259815216064453
0.00601201131939888,-0.9959920048713684,-0.9997423887252808,-1.0012662410736084,0.0015238523483276367
0.010020026937127113,-0.9959920048713684,-0.9994253516197205,-1.0010478496551514,0.0016224980354309082
0.014028043486177921,-0.9959920048713684,-0.9989498257637024,-1.0006693601608276,0.0017195343971252441
0.01803606003522873,-0.9959920048713684,-0.9983159899711609,-1.000132441520691,0.0018164515495300293
0.022044075652956963,-0.9959920048713684,-0.997523844242096,-0.9994363784790039,0.001912534236907959
0.026052091270685196,-0.9959920048713684,-0.9965735077857971,-0.9985806941986084,0.0020071864128112793
