t_requested,t_used,rel_l2_slice,mae_slice,max_abs_slice
0.0,0.0,3.03613985e-04,1.31116030e-04,4.79221344e-04
0.5,0.5128205418586731,3.70920631e-03,1.66193070e-03,5.35711646e-03
1.0,1.0256409645080566,5.04823030e-03,2.26876209e-03,7.11519271e-03
1.5,1.4871795177459717,6.35718832e-03,2.80819484e-03,1.00018978e-02
2.0,2.0,7.91658950e-03,3.25550348e-03,1.61215067e-02
