y_layer,x_coord,abs_uy_error
-0.20000000298023224,-0.6499999761581421,0.09855493158102036
-0.20000000298023224,-0.6337500214576721,0.0962088331580162
-0.20000000298023224,-0.6175000071525574,0.09384112805128098
-0.20000000298023224,-0.6012499928474426,0.09147457033395767
-0.20000000298023224,-0.5849999785423279,0.08908171951770782
-0.20000000298023224,-0.5687500238418579,0.08667942881584167
-0.20000000298023224,-0.5525000095367432,0.08427165448665619
-0.20000000298023224,-0.5362499952316284,0.08185688406229019
-0.20000000298023224,-0.5199999809265137,0.07942217588424683
-0.20000000298023224,-0.5037500262260437,0.07698407024145126
-0.20000000298023224,-0.48750001192092896,0.07453103363513947
-0.20000000298023224,-0.4712499976158142,0.0720762088894844
-0.20000000298023224,-0.45500001311302185,0.06961418688297272
-0.20000000298023224,-0.4387499988079071,0.06713177263736725
-0.20000000298023224,-0.42250001430511475,0.06465397775173187
-0.20000000298023224,-0.40625,0.0621696338057518
-0.20000000298023224,-0.38999998569488525,0.05966629087924957
-0.20000000298023224,-0.3737500011920929,0.05717964842915535
-0.20000000298023224,-0.35749998688697815,0.05467694625258446
-0.20000000298023224,-0.3412500023841858,0.052164413034915924
-0.20000000298023224,-0.32499998807907104,0.049651533365249634
-0.20000000298023224,-0.3087500035762787,0.047133367508649826
-0.20000000298023224,-0.29249998927116394,0.04461669921875
-0.20000000298023224,-0.2762500047683716,0.04210173338651657
-0.20000000298023224,-0.25999999046325684,0.039574168622493744
-0.20000000298023224,-0.24375000596046448,0.03704700991511345
-0.20000000298023224,-0.22750000655651093,0.034527115523815155
-0.20000000298023224,-0.21125000715255737,0.03199758380651474
-0.20000000298023224,-0.19499999284744263,0.02948073111474514
-0.20000000298023224,-0.17874999344348907,0.02695406787097454
-0.20000000298023224,-0.16249999403953552,0.024431228637695312
-0.20000000298023224,-0.14624999463558197,0.02190903015434742
-0.20000000298023224,-0.12999999523162842,0.019393058493733406
-0.20000000298023224,-0.11375000327825546,0.016879977658391
-0.20000000298023224,-0.09749999642372131,0.014356644824147224
-0.20000000298023224,-0.08124999701976776,0.01184867788106203
-0.20000000298023224,-0.06499999761581421,0.009348430670797825
-0.20000000298023224,-0.04874999821186066,0.006841778755187988
-0.20000000298023224,-0.032499998807907104,0.004347212612628937
-0.20000000298023224,-0.016249999403953552,0.001859566429629922
-0.20000000298023224,0.0,0.0006137230666354299
-0.20000000298023224,0.016249999403953552,0.00309674721211195
-0.20000000298023224,0.032499998807907104,0.00556148961186409
-0.20000000298023224,0.04874999821186066,0.008022255264222622
-0.20000000298023224,0.06499999761581421,0.010479639284312725
-0.20000000298023224,0.08124999701976776,0.012927700765430927
-0.20000000298023224,0.09749999642372131,0.015349913388490677
-0.20000000298023224,0.11375000327825546,0.017781294882297516
-0.20000000298023224,0.12999999523162842,0.02020232006907463
-0.20000000298023224,0.14624999463558197,0.0225997194647789
-0.20000000298023224,0.16249999403953552,0.024989889934659004
-0.20000000298023224,0.17874999344348907,0.027380317449569702
-0.20000000298023224,0.19499999284744263,0.029753390699625015
-0.20000000298023224,0.21125000715255737,0.03210464492440224
-0.20000000298023224,0.22750000655651093,0.03444864600896835
-0.20000000298023224,0.24375000596046448,0.03678414970636368
-0.20000000298023224,0.25999999046325684,0.03909365087747574
-0.20000000298023224,0.2762500047683716,0.041405320167541504
-0.20000000298023224,0.29249998927116394,0.043690524995326996
-0.20000000298023224,0.3087500035762787,0.045963361859321594
-0.20000000298023224,0.32499998807907104,0.04821236431598663
-0.20000000298023224,0.3412500023841858,0.050460536032915115
-0.20000000298023224,0.35749998688697815,0.05268394574522972
-0.20000000298023224,0.3737500011920929,0.05489729344844818
-0.20000000298023224,0.38999998569488525,0.05707654356956482
-0.20000000298023224,0.40625,0.05925557017326355
-0.20000000298023224,0.42250001430511475,0.061406269669532776
-0.20000000298023224,0.4387499988079071,0.06354720890522003
