stage,train_loss,rel_l2,elapsed_sec
adam,0.0041056349873542786,1.8271991330361594,1716.7924061268568
lbfgs,0.000363730825483799,0.002106143280305335,125.83168279379606
pso,20.91147232055664,0.7720523943652337,31.694981385022402
