stage,train_loss,rel_l2,elapsed_sec
adam,0.0022433833219110966,1.5697078670160076,1487.7828120421618
lbfgs,0.00010138774814549834,0.0014667511653088934,243.13860737346113
pso,48.06257247924805,0.8926189052568946,30.467411268502474
