stage,train_loss,rel_l2,elapsed_sec
adam,0.0009122600313276052,1.2096958619864087,1462.5219584759325
lbfgs,4.203713615424931e-05,0.0007752210945757711,130.29696332849562
pso,3.985546827316284,0.5293594176232381,30.258618243038654
