stage,train_loss,rel_l2,elapsed_sec
adam,0.0023839971981942654,1.1018777651471583,1461.9796590693295
lbfgs,0.004631285555660725,0.013443193369198038,265.4359990488738
pso,33.71051788330078,0.7261155586240718,29.574952540919185
