t_requested,t_used,rel_l2_slice,mae_slice,max_abs_slice
0.0,0.0,6.27755499e-04,2.90076918e-04,8.13961029e-04
0.5,0.5128205418586731,3.23887315e-03,1.59340620e-03,3.53074074e-03
1.0,1.0256409645080566,5.33454727e-03,2.38846941e-03,7.68488646e-03
1.5,1.4871795177459717,5.79261127e-03,2.74800998e-03,7.14594126e-03
2.0,2.0,9.67048731e-03,4.46520885e-03,1.25738978e-02
