stage,train_loss,rel_l2,elapsed_sec
adam,0.0037940966431051493,1.9872118187632777,1447.0313926730305
lbfgs,8.743078797124326e-05,0.07077951846939748,227.87632063776255
pso,16.64665985107422,0.896792929866014,29.12675568088889
