x,y,exact,predicted,abs_error
-0.08617233484983444,-0.9959920048713684,-0.9635026454925537,-0.9612098932266235,0.0022927522659301758
-0.08216431736946106,-0.9959920048713684,-0.9667931795120239,-0.9638410806655884,0.002952098846435547
-0.07815629988908768,-0.9959920048713684,-0.9699304699897766,-0.9663217067718506,0.0036087632179260254
-0.0741482824087143,-0.9959920048713684,-0.9729139804840088,-0.9686526656150818,0.004261314868927002
-0.07014027237892151,-0.9959920048713684,-0.9757431745529175,-0.9708340167999268,0.004909157752990723
-0.06613225489854813,-0.9959920048713684,-0.9784177541732788,-0.9728661775588989,0.005551576614379883
-0.062124237418174744,-0.9959920048713684,-0.980937123298645,-0.9747501611709595,0.006186962127685547
-0.05811621993780136,-0.9959920048713684,-0.983301043510437,-0.9764865040779114,0.006814539432525635
-0.05410820245742798,-0.9959920048713684,-0.9855089783668518,-0.9780756235122681,0.00743335485458374
-0.050100188702344894,-0.9959920048713684,-0.9875607490539551,-0.979517936706543,0.00804281234741211
-0.04609217122197151,-0.9959920048713684,-0.9894559383392334,-0.9808145761489868,0.008641362190246582
-0.04208415746688843,-0.9959920048713684,-0.9911942481994629,-0.9819658994674683,0.009228348731994629
-0.038076139986515045,-0.9959920048713684,-0.9927753806114197,-0.9829727411270142,0.009802639484405518
-0.03406812250614166,-0.9959920048713684,-0.9941991567611694,-0.9838359355926514,0.010363221168518066
-0.03006010875105858,-0.9959920048713684,-0.9954652786254883,-0.9845556616783142,0.010909616947174072
-0.026052091270685196,-0.9959920048713684,-0.9965735077857971,-0.9851335287094116,0.011439979076385498
-0.022044075652956963,-0.9959920048713684,-0.997523844242096,-0.9855697751045227,0.011954069137573242
-0.01803606003522873,-0.9959920048713684,-0.9983159899711609,-0.9858653545379639,0.012450635433197021
-0.014028043486177921,-0.9959920048713684,-0.9989498257637024,-0.9860209226608276,0.012928903102874756
-0.010020026937127113,-0.9959920048713684,-0.9994253516197205,-0.9860374331474304,0.013387918472290039
-0.00601201131939888,-0.9959920048713684,-0.9997423887252808,-0.9859156608581543,0.013826727867126465
-0.0020039952360093594,-0.9959920048713684,-0.9999009370803833,-0.9856566190719604,0.014244318008422852
0.0020039952360093594,-0.9959920048713684,-0.9999009370803833,-0.9852606654167175,0.014640271663665771
