t_requested,t_used,rel_l2_slice,mae_slice,max_abs_slice
0.0,0.0,1.64944400e-03,7.26990751e-04,3.86780500e-03
0.5,0.5128205418586731,1.02423091e-02,4.53761313e-03,1.44400597e-02
1.0,1.0256409645080566,1.16334529e-02,5.13490383e-03,1.59767270e-02
1.5,1.4871795177459717,1.35073065e-02,5.99184446e-03,1.93065405e-02
2.0,2.0,1.83064257e-02,8.11747368e-03,2.73885131e-02
