scenario,method,arch,adam_obj,lbfgs_obj,pso_obj,best_stage,best_obj,baseline_lbfgs_obj,delta_vs_baseline_pct
best_adam_lbfgs5000,baseline,L5_N96,19.5635929107666,3.2609121799468994,3260.533447265625,lbfgs,3.2609121799468994,3.2609121799468994,0.0
best_adam_lbfgs5000,nsga2,L6_N132,97.24772644042969,0.0049284580163657665,809.893798828125,lbfgs,0.0049284580163657665,3.2609121799468994,-99.84886259597319
best_adam_lbfgs5000,nsga3,L6_N141,94.10630798339844,0.01512310653924942,2025.5638427734375,lbfgs,0.01512310653924942,3.2609121799468994,-99.53623079357213
best_adam_lbfgs5000,bayesian,L5_N121,148.88018798828125,0.021403033286333084,864.7083740234375,lbfgs,0.021403033286333084,3.2609121799468994,-99.34364889008812
