t_requested,t_used,rel_l2_slice,mae_slice,max_abs_slice
0.0,0.0,7.22213117e-04,3.27309041e-04,1.26338005e-03
0.5,0.5128205418586731,8.69984122e-03,3.55708599e-03,1.37746036e-02
1.0,1.0256409645080566,1.35708202e-02,5.53607708e-03,2.19524503e-02
1.5,1.4871795177459717,1.60588303e-02,6.63126493e-03,2.68155932e-02
2.0,2.0,2.06566496e-02,8.42701178e-03,3.75611186e-02
