step,loss
0,703.9580688476562
1,641.6820678710938
2,227.27560424804688
3,29.14423370361328
4,21.171911239624023
5,17.70282554626465
6,15.236791610717773
7,12.913454055786133
8,12.147167205810547
9,11.527226448059082
10,10.005754470825195
11,9.207365989685059
12,7.47551965713501
13,6.031593322753906
14,4.153088569641113
15,3.3886966705322266
16,3.1298468112945557
17,3.00917387008667
18,2.857659339904785
19,2.7068467140197754
20,2.5037543773651123
21,2.2603402137756348
22,2.019601345062256
23,1.8632640838623047
24,1.7584998607635498
25,1.730208396911621
26,1.6894481182098389
27,1.6455785036087036
28,1.4905575513839722
29,1.3043904304504395
30,1.2341718673706055
31,1.2004733085632324
32,1.1870229244232178
33,1.1569180488586426
34,1.1174085140228271
35,1.0678081512451172
36,0.9908580183982849
37,0.9210290312767029
38,0.8985644578933716
39,0.8820139765739441
40,0.8630302548408508
41,0.8151597380638123
42,0.7813577055931091
43,0.7541681528091431
44,0.7357656359672546
45,0.7201277613639832
46,0.7105169296264648
47,0.6988192200660706
48,0.6912078261375427
49,0.6847139596939087
50,0.6741864085197449
51,0.6568213701248169
52,0.6245141625404358
53,0.5947573781013489
54,0.5646845102310181
55,0.5324882864952087
56,0.5152396559715271
57,0.5060373544692993
58,0.5006146430969238
59,0.49319928884506226
60,0.48596251010894775
61,0.476144939661026
62,0.46688491106033325
63,0.44654005765914917
64,0.4308432638645172
65,0.41531673073768616
66,0.40555381774902344
67,0.401658296585083
68,0.3976454734802246
69,0.3832237124443054
70,0.3742084503173828
71,0.367279976606369
72,0.3634319007396698
73,0.3614738881587982
74,0.3596043884754181
75,0.3583027720451355
76,0.3553957939147949
77,0.35114729404449463
78,0.3468843400478363
79,0.34109529852867126
80,0.337283730506897
81,0.3358210325241089
82,0.3338581621646881
83,0.32955682277679443
84,0.32243141531944275
85,0.3171972930431366
86,0.3156578838825226
87,0.3139929175376892
88,0.3130178451538086
89,0.3113501965999603
90,0.3082762360572815
91,0.30435675382614136
92,0.3004462718963623
93,0.2978384494781494
94,0.29656583070755005
95,0.2956385612487793
96,0.29431524872779846
97,0.292752206325531
98,0.28790056705474854
99,0.28307175636291504
100,0.2747536599636078
101,0.26780810952186584
102,0.2594338655471802
103,0.2559570372104645
104,0.25402894616127014
105,0.2531776428222656
106,0.25238877534866333
107,0.251297265291214
108,0.25054511427879333
109,0.24952943623065948
110,0.24779804050922394
111,0.24944192171096802
112,0.24699527025222778
113,0.2467322051525116
114,0.24505218863487244
115,0.24461963772773743
116,0.2439947873353958
117,0.24271081387996674
118,0.24192611873149872
119,0.24077150225639343
120,0.24008962512016296
121,0.23989586532115936
122,0.23965542018413544
123,0.23877952992916107
124,0.23744219541549683
125,0.2349291890859604
126,0.23111246526241302
127,0.23168019950389862
128,0.2294439673423767
129,0.2265426069498062
130,0.22427639365196228
131,0.22322659194469452
132,0.22300466895103455
133,0.22282639145851135
134,0.22265246510505676
135,0.22236627340316772
136,0.22151117026805878
137,0.21970179677009583
138,0.21729856729507446
139,0.21449285745620728
140,0.2127716839313507
141,0.21155862510204315
142,0.21099340915679932
143,0.21079915761947632
144,0.2105991393327713
145,0.21044470369815826
146,0.21030250191688538
147,0.21019384264945984
148,0.2101416438817978
149,0.21006833016872406
150,0.21001820266246796
151,0.2098989188671112
152,0.20977060496807098
153,0.20961463451385498
154,0.20944629609584808
155,0.20919348299503326
156,0.20874562859535217
157,0.20815713703632355
158,0.20745500922203064
159,0.20659524202346802
160,0.20622272789478302
161,0.2057621031999588
162,0.20564627647399902
163,0.20554611086845398
164,0.2054840475320816
165,0.2054605484008789
166,0.20542296767234802
167,0.20539730787277222
168,0.2053229957818985
169,0.20514003932476044
170,0.2048119157552719
171,0.20416247844696045
172,0.20274747908115387
173,0.20054136216640472
174,0.20641393959522247
175,0.20010262727737427
176,0.19981421530246735
177,0.19916950166225433
178,0.19860687851905823
179,0.19813214242458344
180,0.19779397547245026
181,0.19750246405601501
182,0.19743603467941284
183,0.1974021941423416
184,0.19738474488258362
185,0.19737336039543152
186,0.1973661631345749
187,0.1973479837179184
188,0.19727647304534912
189,0.19716045260429382
190,0.19687491655349731
191,0.19632235169410706
192,0.19552014768123627
193,0.1960175782442093
194,0.19532592594623566
195,0.19506824016571045
196,0.1947818547487259
197,0.19461506605148315
198,0.19437219202518463
199,0.19396352767944336
200,0.1937674880027771
201,0.19355110824108124
202,0.19343185424804688
203,0.19336554408073425
204,0.19332990050315857
205,0.19330011308193207
206,0.193271666765213
207,0.193221777677536
208,0.1930851936340332
209,0.19284728169441223
210,0.19240497052669525
211,0.19192078709602356
212,0.2122294157743454
213,0.19145207107067108
214,0.1908530443906784
215,0.19008833169937134
216,0.18861889839172363
217,0.1869102269411087
218,0.20995233952999115
219,0.1855980008840561
220,0.18585504591464996
221,0.1837676614522934
222,0.18339447677135468
223,0.1846565157175064
224,0.18215332925319672
225,0.1819123476743698
226,0.18180564045906067
227,0.18136027455329895
228,0.18113462626934052
229,0.18092185258865356
230,0.18060514330863953
231,0.18044328689575195
232,0.18034060299396515
233,0.1802913248538971
234,0.18025723099708557
235,0.1802242547273636
236,0.18016530573368073
237,0.18004241585731506
238,0.17978879809379578
239,0.179285928606987
240,0.1785946488380432
241,0.17797699570655823
242,0.1799270659685135
243,0.17781181633472443
244,0.17761316895484924
245,0.17753222584724426
246,0.17747697234153748
247,0.17744089663028717
248,0.17740917205810547
249,0.1773739606142044
250,0.1772766262292862
251,0.1770678460597992
252,0.17684035003185272
253,0.17651844024658203
254,0.17603208124637604
255,0.1753171980381012
256,0.1732282042503357
257,0.1717144399881363
258,0.18487703800201416
259,0.17052727937698364
260,0.1691541075706482
261,0.168134406208992
262,0.16777487099170685
263,0.1674242615699768
264,0.16726335883140564
265,0.1671159267425537
266,0.16698819398880005
267,0.16689668595790863
268,0.1668180376291275
269,0.1667269915342331
270,0.16645562648773193
271,0.16601404547691345
272,0.16548265516757965
273,0.1650686264038086
274,0.16456972062587738
275,0.1641615927219391
276,0.16393139958381653
277,0.1631920337677002
278,0.1629069745540619
279,0.16251294314861298
280,0.16223064064979553
281,0.16205298900604248
282,0.16201606392860413
283,0.16185884177684784
284,0.16172105073928833
285,0.1615678071975708
286,0.16143840551376343
287,0.16138321161270142
288,0.1612650454044342
289,0.16119836270809174
290,0.16112573444843292
291,0.161072239279747
292,0.16100282967090607
293,0.16062307357788086
294,0.16005174815654755
295,0.159145787358284
296,0.15845613181591034
297,0.15823252499103546
298,0.15864256024360657
299,0.15779398381710052
300,0.1575670689344406
301,0.1572471708059311
302,0.15704113245010376
303,0.15692012012004852
304,0.15682388842105865
305,0.1567690521478653
306,0.15670233964920044
307,0.15664777159690857
308,0.15655528008937836
309,0.15644140541553497
310,0.1562613844871521
311,0.15606124699115753
312,0.15575796365737915
313,0.15533460676670074
314,0.15427014231681824
315,0.15380817651748657
316,0.153154656291008
317,0.15132486820220947
318,0.1538143903017044
319,0.14983071386814117
320,0.1507500559091568
321,0.14901185035705566
322,0.14842870831489563
323,0.1480303704738617
324,0.14765597879886627
325,0.14731130003929138
326,0.14706073701381683
327,0.14682798087596893
328,0.1465735137462616
329,0.14598895609378815
330,0.14546586573123932
331,0.1448882669210434
332,0.143729105591774
333,0.14453911781311035
334,0.14334136247634888
335,0.14300189912319183
336,0.1428283452987671
337,0.14255356788635254
338,0.16056127846240997
339,0.14250004291534424
340,0.1423417627811432
341,0.14222921431064606
342,0.14213694632053375
343,0.1420191377401352
344,0.14186246693134308
345,0.1415228545665741
346,0.14104916155338287
347,0.1404845416545868
348,0.140901580452919
349,0.13998828828334808
350,0.1421855241060257
351,0.1393529772758484
352,0.13874869048595428
353,0.13848194479942322
354,0.13826051354408264
355,0.1383218914270401
356,0.13802143931388855
357,0.13770215213298798
358,0.13729128241539001
359,0.13694998621940613
360,0.13676315546035767
361,0.1366724669933319
362,0.13658979535102844
363,0.13642260432243347
364,0.13624903559684753
365,0.13595648109912872
366,0.1358323097229004
367,0.13545243442058563
368,0.13516874611377716
369,0.13462203741073608
370,0.13455873727798462
371,0.13430608808994293
372,0.13384151458740234
373,0.1329507678747177
374,0.13131102919578552
375,0.13049037754535675
376,0.1960219442844391
377,0.12957149744033813
378,0.128435879945755
379,0.1272180676460266
380,0.12619970738887787
381,0.12561383843421936
382,0.12461332231760025
383,0.12432602047920227
384,0.1237754225730896
385,0.122698113322258
386,0.1220255047082901
387,0.12133639305830002
388,0.12095113098621368
389,0.12071883678436279
390,0.12065239250659943
391,0.1205560639500618
392,0.12049426138401031
393,0.12038183957338333
394,0.12025227397680283
395,0.12002813071012497
396,0.11972664296627045
397,0.11900132894515991
398,0.11780738085508347
399,0.11752288788557053
400,0.11660782992839813
401,0.11533644795417786
402,0.11412006616592407
403,0.11336823552846909
404,0.11272650957107544
405,0.11042305082082748
406,0.11039955914020538
407,0.10931145399808884
408,0.10807003825902939
409,0.10555832833051682
410,0.10465896874666214
411,0.10382845252752304
412,0.10342991352081299
413,0.10294359177350998
414,0.10224772989749908
415,0.1019263043999672
416,0.1017053872346878
417,0.10148698836565018
418,0.10151658207178116
419,0.10137848556041718
420,0.10111743211746216
421,0.10080628097057343
422,0.10126379132270813
423,0.10065703839063644
424,0.1004481390118599
425,0.10032189637422562
426,0.10014158487319946
427,0.09982313215732574
428,0.09908772259950638
429,0.0980273187160492
430,0.09814418107271194
431,0.09739334881305695
432,0.09617704153060913
433,0.0951562151312828
434,0.0943378359079361
435,0.09392362833023071
436,0.0936174988746643
437,0.09323091804981232
438,0.09286774694919586
439,0.09252379089593887
440,0.09213386476039886
441,0.09096034616231918
442,0.08967501670122147
443,0.08809980005025864
444,0.08616580069065094
445,0.08308769762516022
446,0.10517226159572601
447,0.08158060163259506
448,0.07943026721477509
449,0.07766105979681015
450,0.07877136766910553
451,0.07671710103750229
452,0.07638195157051086
453,0.07516764104366302
454,0.07499269396066666
455,0.07438588887453079
456,0.07417605817317963
457,0.07385525107383728
458,0.07370831072330475
459,0.07344184070825577
460,0.0732431709766388
461,0.0730944499373436
462,0.07284030318260193
463,0.07246966660022736
464,0.07218315452337265
465,0.07199586927890778
466,0.07181079685688019
467,0.0716029554605484
468,0.07143021374940872
469,0.07124090939760208
470,0.07110154628753662
471,0.07097498327493668
472,0.07089507579803467
473,0.07082904130220413
474,0.0706561729311943
475,0.07038047164678574
476,0.070015549659729
477,0.06954684853553772
478,0.06901820003986359
479,0.0685073509812355
480,0.06784649193286896
481,0.06794685125350952
482,0.06732740253210068
483,0.06622282415628433
484,0.06665565073490143
485,0.06565975397825241
486,0.06551727652549744
487,0.06509093940258026
488,0.06485307961702347
489,0.06461267173290253
490,0.06436612457036972
491,0.06382858008146286
492,0.06326736509799957
493,0.06307973712682724
494,0.06284184753894806
495,0.06273718178272247
496,0.06266786903142929
497,0.06263858824968338
498,0.06260306388139725
499,0.0625602975487709
500,0.06249260529875755
501,0.06240586191415787
502,0.06228151172399521
503,0.06213944032788277
504,0.062014997005462646
505,0.06188427284359932
506,0.06171264499425888
507,0.061387255787849426
508,0.060897346585989
509,0.06023295968770981
510,0.06009167432785034
511,0.05983424931764603
512,0.05943617224693298
513,0.05920466408133507
514,0.05894334986805916
515,0.05864729732275009
516,0.05831919610500336
517,0.058006659150123596
518,0.05806984379887581
519,0.05784725770354271
520,0.05761216953396797
521,0.05738655850291252
522,0.0570400208234787
523,0.05688169598579407
524,0.05676235631108284
525,0.056670043617486954
526,0.05654718726873398
527,0.056269921362400055
528,0.0560014471411705
529,0.05562225356698036
530,0.05526008829474449
531,0.05512455478310585
532,0.05496843904256821
533,0.05487869679927826
534,0.05473458766937256
535,0.05459525063633919
536,0.05433851107954979
537,0.05404366925358772
538,0.05374846234917641
539,0.05361856520175934
540,0.05310020595788956
541,0.05304022878408432
542,0.05262899771332741
543,0.052431944757699966
544,0.05228014662861824
545,0.05214591696858406
546,0.05214107781648636
547,0.05207378417253494
548,0.05199239030480385
549,0.05184662342071533
550,0.05178207531571388
551,0.05170132964849472
552,0.051560498774051666
553,0.051442235708236694
554,0.05116238817572594
555,0.050755295902490616
556,0.05014953017234802
557,0.05043575540184975
558,0.049553729593753815
559,0.04845171049237251
560,0.04745776206254959
561,0.04683849960565567
562,0.04917525872588158
563,0.04609810188412666
564,0.06009663641452789
565,0.04530726745724678
566,0.044497814029455185
567,0.043433915823698044
568,0.04291487857699394
569,0.04217856004834175
570,0.04182209447026253
571,0.04164361581206322
572,0.041229475289583206
573,0.04091869294643402
574,0.040713828057050705
575,0.04050533473491669
576,0.04028948023915291
577,0.04006614536046982
578,0.03988462686538696
579,0.039575718343257904
580,0.0393565371632576
581,0.039545588195323944
582,0.039240073412656784
583,0.039159372448921204
584,0.039079830050468445
585,0.039020437747240067
586,0.038975365459918976
587,0.03892793878912926
588,0.038883887231349945
589,0.0388089083135128
590,0.03869166225194931
591,0.0384766161441803
592,0.03815748542547226
593,0.03771767392754555
594,0.037247173488140106
595,0.037330202758312225
596,0.03707893192768097
597,0.03712743520736694
598,0.03695553541183472
599,0.03682874143123627
600,0.03678235411643982
601,0.03664061799645424
602,0.03659757599234581
603,0.03650270029902458
604,0.03641140088438988
605,0.03634846210479736
606,0.03625696897506714
607,0.03607190400362015
608,0.03573419898748398
609,0.03526545315980911
610,0.03480037674307823
611,0.03439903259277344
612,0.035145778208971024
613,0.0342867448925972
614,0.0341210775077343
615,0.03398658335208893
616,0.03390417993068695
617,0.03375701978802681
618,0.033637624233961105
619,0.03350057452917099
620,0.03338521718978882
621,0.033360544592142105
622,0.03329894319176674
623,0.03323247283697128
624,0.03318014740943909
625,0.03307461366057396
626,0.032946545630693436
627,0.0329953134059906
628,0.03284137696027756
629,0.03263823315501213
630,0.032556191086769104
631,0.03221152722835541
632,0.032023392617702484
633,0.03180661052465439
634,0.03166547417640686
635,0.03156658262014389
636,0.031402718275785446
637,0.03137001767754555
638,0.03125777840614319
639,0.0310453400015831
640,0.030966199934482574
641,0.030781827867031097
642,0.030755747109651566
643,0.030638091266155243
644,0.03058536909520626
645,0.030521210283041
646,0.030425788834691048
647,0.03030724823474884
648,0.030214760452508926
649,0.03009653463959694
650,0.029933122918009758
651,0.029813945293426514
652,0.029666567221283913
653,0.029390424489974976
654,0.029245659708976746
655,0.029110655188560486
656,0.029109660536050797
657,0.029078852385282516
658,0.029030613601207733
659,0.029004521667957306
660,0.028948882594704628
661,0.028895286843180656
662,0.028817694634199142
663,0.028711063787341118
664,0.028602179139852524
665,0.028388651087880135
666,0.028267379850149155
667,0.028085002675652504
668,0.027870899066329002
669,0.027703464031219482
670,0.027599629014730453
671,0.027529658749699593
672,0.027482593432068825
673,0.027425499632954597
674,0.027325132861733437
675,0.027245691046118736
676,0.027190648019313812
677,0.027142558246850967
678,0.027092846110463142
679,0.02705187350511551
680,0.02702283300459385
681,0.026994720101356506
682,0.026964280754327774
683,0.026937559247016907
684,0.026913829147815704
685,0.026875866577029228
686,0.026849331334233284
687,0.02681620419025421
688,0.02677915431559086
689,0.026706401258707047
690,0.02659500204026699
691,0.026463335379958153
692,0.026396552100777626
693,0.026451732963323593
694,0.026288341730833054
695,0.0262356735765934
696,0.02620008960366249
697,0.026171039789915085
698,0.026078475639224052
699,0.02602488547563553
700,0.025952700525522232
701,0.025979895144701004
702,0.025934655219316483
703,0.02590044029057026
704,0.02587767317891121
705,0.025855543091893196
706,0.02583570033311844
707,0.02581159956753254
708,0.0257804524153471
709,0.02574477158486843
710,0.02571839839220047
711,0.02568289078772068
712,0.02564903348684311
713,0.025606807321310043
714,0.02556878887116909
715,0.02550458535552025
716,0.025449134409427643
717,0.025393890216946602
718,0.025339137762784958
719,0.02527487277984619
720,0.025181515142321587
721,0.025110449641942978
722,0.025119582191109657
723,0.02504301816225052
724,0.024985698983073235
725,0.0249240230768919
726,0.02487671561539173
727,0.02488132193684578
728,0.024841323494911194
729,0.02481352724134922
730,0.02480209618806839
731,0.024792078882455826
732,0.02478419430553913
733,0.024774853140115738
