t_requested,t_used,rel_l2_slice,mae_slice,max_abs_slice
0.0,0.0,5.15669254e-01,2.46948496e-01,5.75007677e-01
0.5,0.5128205418586731,1.24434542e+00,6.01251006e-01,1.15279150e+00
1.0,1.0256409645080566,1.22357745e+00,5.73073089e-01,1.34153605e+00
1.5,1.4871795177459717,1.47962427e+00,6.71462238e-01,1.57032740e+00
2.0,2.0,1.72204957e+00,8.18163693e-01,1.76597834e+00
