t_requested,t_used,rel_l2_slice,mae_slice,max_abs_slice
0.0,0.0,6.44323861e-04,3.16896912e-04,7.29531050e-04
0.5,0.5128205418586731,3.26841069e-03,1.45493611e-03,3.97920609e-03
1.0,1.0256409645080566,4.81598916e-03,2.35002604e-03,5.10644913e-03
1.5,1.4871795177459717,7.04646303e-03,3.42261046e-03,9.84692574e-03
2.0,2.0,8.90936242e-03,4.26309044e-03,1.16733909e-02
