t_requested,t_used,rel_l2_slice,mae_slice,max_abs_slice
0.0,0.0,2.62948406e-04,1.13579757e-04,5.25265932e-04
0.5,0.5128205418586731,1.99399642e-03,9.28312249e-04,2.81828642e-03
1.0,1.0256409645080566,2.47672192e-03,1.17014279e-03,3.27681005e-03
1.5,1.4871795177459717,3.70883892e-03,1.79904129e-03,4.05198336e-03
2.0,2.0,4.84073759e-03,2.30949442e-03,4.94754314e-03
