t_requested,t_used,rel_l2_slice,mae_slice,max_abs_slice
0.0,0.0,5.39388444e-04,2.56422296e-04,6.48170710e-04
0.5,0.5128205418586731,5.66141211e-03,2.48580356e-03,7.76708126e-03
1.0,1.0256409645080566,9.70952736e-03,4.18808451e-03,1.14924610e-02
1.5,1.4871795177459717,1.29085017e-02,5.50772995e-03,1.52251124e-02
2.0,2.0,1.53566371e-02,6.78585190e-03,2.16802657e-02
