t_requested,t_used,rel_l2_slice,mae_slice,max_abs_slice
0.0,0.0,4.92187627e-04,2.24096511e-04,6.80446625e-04
0.5,0.5128205418586731,3.15221543e-03,1.45445031e-03,3.67644429e-03
1.0,1.0256409645080566,5.72117531e-03,2.69604567e-03,6.53135777e-03
1.5,1.4871795177459717,6.56154084e-03,3.02299554e-03,7.97033310e-03
2.0,2.0,7.33488798e-03,3.37002915e-03,9.54848528e-03
