epoch,total,physics,heat,visc,ic,bc,bc_disp,bc_flux,data,data_temp,data_disp
0,2159606.75,0.34545066952705383,0.32210418581962585,0.02334642969071865,291836.46875,4.011685513821652e+20,4.011685513821652e+20,0.0014360109344124794,215889664.0,4.84853458404541,215889664.0
1,340795.71875,0.1778450608253479,0.16582606732845306,0.012018991634249687,291590.28125,1.078823304948697e+20,1.078823304948697e+20,0.0014957485254853964,34038736.0,4.850253582000732,34038732.0
2,88685.53125,0.22047755122184753,0.20557719469070435,0.014900344423949718,291286.34375,3.4351760311628857e+19,3.4351760311628857e+19,0.0014936531661078334,8834887.0,4.848788261413574,8834882.0
3,58221.4453125,0.20713084936141968,0.1931329220533371,0.013997950591146946,290971.34375,1.309224669125437e+19,1.309224669125437e+19,0.0014745829394087195,5790702.5,4.845195293426514,5790697.5
4,69502.390625,0.24847090244293213,0.23167912662029266,0.016791773959994316,290697.0625,7.58330310946875e+18,7.58330310946875e+18,0.0014468958834186196,6919169.0,4.839529991149902,6919164.0
5,20409.435546875,0.2942945063114166,0.2744057774543762,0.01988872140645981,290456.84375,2.1623204579052093e+18,2.1623204579052093e+18,0.0014538535615429282,2010210.25,4.835669040679932,2010205.375
6,3177.232177734375,0.23381726443767548,0.21801543235778809,0.015801822766661644,290211.40625,7.64885503064408e+17,7.64885503064408e+17,0.001445479691028595,287456.5,4.831103801727295,287451.65625
7,2544.010498046875,0.1902201771736145,0.17736460268497467,0.012855572625994682,289956.46875,6.688007624610284e+17,6.688007624610284e+17,0.001426782924681902,224387.4375,4.82561731338501,224382.609375
8,923.3460693359375,0.14549599587917328,0.1356629580259323,0.009833038784563541,289699.53125,7.320364936729723e+17,7.320364936729723e+17,0.0014134543016552925,62563.97265625,4.8206400871276855,62559.15234375
9,1894.30810546875,0.1054559126496315,0.09832891821861267,0.007126995828002691,289448.90625,7.651534403042017e+17,7.651534403042017e+17,0.0014001241652294993,159882.125,4.815633296966553,159877.3125
10,3333.008544921875,0.07877189666032791,0.0734483152627945,0.005323578137904406,289209.25,9.117043215134884e+17,9.117043215134884e+17,0.0013874341966584325,303894.90625,4.810817241668701,303890.09375
