seed,arch,layers,neurons,adam_obj,lbfgs_obj,pso_obj,adam_runtime_s,lbfgs_runtime_s,pso_runtime_s,lbfgs_better_than_adam,pso_better_than_adam
42,L6_N132,6,132,8.331409454345703,0.0208041183650493,4584.9853515625,875.3789245560765,1466.1466870140284,23.355299843475223,1,0
43,L6_N132,6,132,46.27019500732422,0.0187971629202365,4939.18896484375,868.5751815345138,1429.3025146834552,23.09827682748437,1,0
44,L6_N132,6,132,182.68833923339844,0.0164978932589292,772.0341796875,850.7830519322306,1439.3196224570274,23.171487664803863,1,0
