x,y,exact,predicted,abs_error
-0.08617233484983444,-0.9959920048713684,-0.9635026454925537,-0.966327428817749,0.0028247833251953125
-0.08216431736946106,-0.9959920048713684,-0.9667931795120239,-0.9694217443466187,0.0026285648345947266
-0.07815629988908768,-0.9959920048713684,-0.9699304699897766,-0.9723608493804932,0.0024303793907165527
-0.0741482824087143,-0.9959920048713684,-0.9729139804840088,-0.9751454591751099,0.0022314786911010742
-0.07014027237892151,-0.9959920048713684,-0.9757431745529175,-0.9777742028236389,0.0020310282707214355
-0.06613225489854813,-0.9959920048713684,-0.9784177541732788,-0.9802483320236206,0.0018305778503417969
-0.062124237418174744,-0.9959920048713684,-0.980937123298645,-0.9825667142868042,0.0016295909881591797
-0.05811621993780136,-0.9959920048713684,-0.983301043510437,-0.984729528427124,0.0014284849166870117
-0.05410820245742798,-0.9959920048713684,-0.9855089783668518,-0.9867374897003174,0.0012285113334655762
-0.050100188702344894,-0.9959920048713684,-0.9875607490539551,-0.9885889887809753,0.0010282397270202637
-0.04609217122197151,-0.9959920048713684,-0.9894559383392334,-0.9902846813201904,0.0008287429809570312
-0.04208415746688843,-0.9959920048713684,-0.9911942481994629,-0.9918250441551208,0.000630795955657959
-0.038076139986515045,-0.9959920048713684,-0.9927753806114197,-0.9932098984718323,0.00043451786041259766
-0.03406812250614166,-0.9959920048713684,-0.9941991567611694,-0.9944390058517456,0.00023984909057617188
-0.03006010875105858,-0.9959920048713684,-0.9954652786254883,-0.9955116510391235,4.6372413635253906e-05
-0.026052091270685196,-0.9959920048713684,-0.9965735077857971,-0.9964296817779541,0.00014382600784301758
-0.022044075652956963,-0.9959920048713684,-0.997523844242096,-0.9971916675567627,0.00033217668533325195
-0.01803606003522873,-0.9959920048713684,-0.9983159899711609,-0.9977976083755493,0.0005183815956115723
-0.014028043486177921,-0.9959920048713684,-0.9989498257637024,-0.9982478022575378,0.0007020235061645508
-0.010020026937127113,-0.9959920048713684,-0.9994253516197205,-0.9985437393188477,0.0008816123008728027
-0.00601201131939888,-0.9959920048713684,-0.9997423887252808,-0.9986839294433594,0.0010584592819213867
-0.0020039952360093594,-0.9959920048713684,-0.9999009370803833,-0.9986687898635864,0.001232147216796875
0.0020039952360093594,-0.9959920048713684,-0.9999009370803833,-0.9984989166259766,0.0014020204544067383
0.00601201131939888,-0.9959920048713684,-0.9997423887252808,-0.9981740713119507,0.0015683174133300781
0.010020026937127113,-0.9959920048713684,-0.9994253516197205,-0.9976953268051147,0.0017300248146057129
0.014028043486177921,-0.9959920048713684,-0.9989498257637024,-0.9970612525939941,0.001888573169708252
0.01803606003522873,-0.9959920048713684,-0.9983159899711609,-0.9962738752365112,0.002042114734649658
0.022044075652956963,-0.9959920048713684,-0.997523844242096,-0.9953317046165466,0.0021921396255493164
0.026052091270685196,-0.9959920048713684,-0.9965735077857971,-0.9942365884780884,0.0023369193077087402
0.03006010875105858,-0.9959920048713684,-0.9954652786254883,-0.992987871170044,0.002477407455444336
0.03406812250614166,-0.9959920048713684,-0.9941991567611694,-0.9915865063667297,0.0026126503944396973
0.038076139986515045,-0.9959920048713684,-0.9927753806114197,-0.990031361579895,0.002744019031524658
0.04208415746688843,-0.9959920048713684,-0.9911942481994629,-0.988324761390686,0.0028694868087768555
0.04609217122197151,-0.9959920048713684,-0.9894559383392334,-0.9864650964736938,0.0029908418655395508
0.050100188702344894,-0.9959920048713684,-0.9875607490539551,-0.9844550490379333,0.0031057000160217285
0.05410820245742798,-0.9959920048713684,-0.9855089783668518,-0.982292890548706,0.003216087818145752
0.05811621993780136,-0.9959920048713684,-0.983301043510437,-0.9799798130989075,0.003321230411529541
0.062124237418174744,-0.9959920048713684,-0.980937123298645,-0.9775161743164062,0.0034209489822387695
0.06613225489854813,-0.9959920048713684,-0.9784177541732788,-0.9749036431312561,0.003514111042022705
0.07014027237892151,-0.9959920048713684,-0.9757431745529175,-0.972140908241272,0.003602266311645508
0.0741482824087143,-0.9959920048713684,-0.9729139804840088,-0.9692285060882568,0.003685474395751953
0.07815629988908768,-0.9959920048713684,-0.9699304699897766,-0.966168224811554,0.0037622451782226562
0.08216431736946106,-0.9959920048713684,-0.9667931795120239,-0.9629600048065186,0.003833174705505371
0.08617233484983444,-0.9959920048713684,-0.9635026454925537,-0.9596043825149536,0.0038982629776000977
-0.12625248730182648,-0.991983950138092,-0.9220741391181946,-0.9265553951263428,0.004481256008148193
-0.12224447727203369,-0.991983950138092,-0.9268636703491211,-0.9311872720718384,0.004323601722717285
-0.11823645979166031,-0.991983950138092,-0.9315062761306763,-0.935668408870697,0.004162132740020752
-0.11422844231128693,-0.991983950138092,-0.936001181602478,-0.9399970173835754,0.003995835781097412
-0.11022043228149414,-0.991983950138092,-0.9403477311134338,-0.94417405128479,0.003826320171356201
