stage,train_loss,rel_l2,elapsed_sec
adam,0.000974442227743566,2.6801409662742737,1728.0027310959995
lbfgs,2.3842423615860753e-05,0.0005239465250540125,103.72836034186184
pso,8.394487380981445,0.658863475867457,33.21884148567915
