t_requested,t_used,rel_l2_slice,mae_slice,max_abs_slice
0.0,0.0,2.02742075e-04,7.70909683e-05,4.50432301e-04
0.5,0.5128205418586731,1.71793391e-03,8.13830236e-04,2.00766325e-03
1.0,1.0256409645080566,2.46207375e-03,1.18674815e-03,3.25816870e-03
1.5,1.4871795177459717,3.18178332e-03,1.58827181e-03,3.11040878e-03
2.0,2.0,4.54156291e-03,2.28287862e-03,4.42430377e-03
