y_layer,x_coord,uy_exact
-0.20000000298023224,0.0,-0.002099999925121665
-0.10000000149011612,0.0,-0.000800000037997961
0.0,0.0,0.0003000000142492354
0.10000000149011612,0.0,0.0012000000569969416
0.20000000298023224,0.0,0.0018000000854954123
