t_requested,t_used,rel_l2_slice,mae_slice,max_abs_slice
0.0,0.0,1.22428891e-03,5.50495810e-04,2.08652020e-03
0.5,0.5128205418586731,2.49997185e-03,1.12242321e-03,3.31372023e-03
1.0,1.0256409645080566,5.14447393e-03,2.43650284e-03,7.50547647e-03
1.5,1.4871795177459717,7.00056564e-03,3.16760107e-03,9.05182958e-03
2.0,2.0,9.16502999e-03,4.16546222e-03,1.12117529e-02
