[2026-03-12 22:52:27] === nsga2 run started ===
[2026-03-12 22:52:27] [search] eval=1 arch=L5_N106 -> /home/coder/NAS-PINNS1/NAS-PINNS1/results/paper_gpu_baseline/nsga2/search_trials/eval_00001_L5_N106
[2026-03-12 22:55:54] [search] eval=2 arch=L6_N131 -> /home/coder/NAS-PINNS1/NAS-PINNS1/results/paper_gpu_baseline/nsga2/search_trials/eval_00002_L6_N131
[2026-03-12 23:00:21] [search] eval=3 arch=L3_N158 -> /home/coder/NAS-PINNS1/NAS-PINNS1/results/paper_gpu_baseline/nsga2/search_trials/eval_00003_L3_N158
[2026-03-12 23:03:04] [search] eval=4 arch=L5_N139 -> /home/coder/NAS-PINNS1/NAS-PINNS1/results/paper_gpu_baseline/nsga2/search_trials/eval_00004_L5_N139
[2026-03-12 23:06:58] [search] eval=5 arch=L3_N107 -> /home/coder/NAS-PINNS1/NAS-PINNS1/results/paper_gpu_baseline/nsga2/search_trials/eval_00005_L3_N107
[2026-03-12 23:09:17] [search] eval=6 arch=L4_N153 -> /home/coder/NAS-PINNS1/NAS-PINNS1/results/paper_gpu_baseline/nsga2/search_trials/eval_00006_L4_N153
[2026-03-12 23:12:42] [search] eval=7 arch=L5_N143 -> /home/coder/NAS-PINNS1/NAS-PINNS1/results/paper_gpu_baseline/nsga2/search_trials/eval_00007_L5_N143
[2026-03-12 23:16:41] [search] eval=8 arch=L4_N86 -> /home/coder/NAS-PINNS1/NAS-PINNS1/results/paper_gpu_baseline/nsga2/search_trials/eval_00008_L4_N86
[2026-03-12 23:19:23] [search] eval=9 arch=L5_N70 -> /home/coder/NAS-PINNS1/NAS-PINNS1/results/paper_gpu_baseline/nsga2/search_trials/eval_00009_L5_N70
[2026-03-12 23:22:29] [search] eval=10 arch=L5_N125 -> /home/coder/NAS-PINNS1/NAS-PINNS1/results/paper_gpu_baseline/nsga2/search_trials/eval_00010_L5_N125
