step,loss
0,91.77764892578125
1,85.39290618896484
2,46.831382751464844
3,31.887786865234375
4,18.565200805664062
5,12.275642395019531
6,11.26858901977539
7,7.967952728271484
8,5.882297992706299
9,4.658041000366211
10,4.286248207092285
11,3.255870819091797
12,2.1967458724975586
13,1.988459587097168
14,1.6541093587875366
15,1.5495539903640747
16,1.3616379499435425
17,1.0722012519836426
18,0.8223175406455994
19,0.7576988935470581
20,0.7354216575622559
21,0.7257501482963562
22,0.7152079343795776
23,0.68662428855896
24,0.6237837076187134
25,0.5322374105453491
26,0.45702362060546875
27,0.42238008975982666
28,0.40612658858299255
29,0.39495649933815
30,0.38110795617103577
31,0.3710986375808716
32,0.35504695773124695
33,0.3402065336704254
34,0.33113041520118713
35,0.3161241412162781
36,0.30406585335731506
37,0.2954973578453064
38,0.2841770350933075
39,0.26226621866226196
40,0.23090790212154388
41,0.21646162867546082
42,0.2098008692264557
43,0.20391985774040222
44,0.20191708207130432
45,0.20065492391586304
46,0.19814175367355347
47,0.19462192058563232
48,0.1897517740726471
49,0.18601933121681213
50,0.1810837984085083
51,0.17747023701667786
52,0.17512841522693634
53,0.17142173647880554
54,0.16813082993030548
55,0.16647621989250183
56,0.16534623503684998
57,0.1630253791809082
58,0.15532651543617249
59,0.14896242320537567
60,0.14433085918426514
61,0.14176657795906067
62,0.14004650712013245
63,0.138533815741539
64,0.13675180077552795
65,0.13359257578849792
66,0.1270129382610321
67,0.12175529450178146
68,0.11650262027978897
69,0.11336690932512283
70,0.11134785413742065
71,0.10814683139324188
72,0.10292998701334
73,0.09713371098041534
74,0.09491104632616043
75,0.09008996188640594
76,0.08863735944032669
77,0.08787580579519272
78,0.08712738007307053
79,0.08608293533325195
80,0.08383043855428696
81,0.07849761098623276
82,0.07514607161283493
83,0.07374715059995651
84,0.07293162494897842
85,0.0722104161977768
86,0.0713198110461235
87,0.06968645006418228
88,0.06736178696155548
89,0.06601559370756149
90,0.06503523141145706
91,0.06419458240270615
92,0.06266170740127563
93,0.060655225068330765
94,0.058077774941921234
95,0.056280165910720825
96,0.0551396943628788
97,0.05423172563314438
98,0.05311179906129837
99,0.05252571776509285
100,0.052277907729148865
101,0.05214323848485947
102,0.05208461731672287
103,0.052030179649591446
104,0.05195453390479088
105,0.05173114314675331
106,0.051186129450798035
107,0.04989977180957794
108,0.04786788299679756
109,0.04604474455118179
110,0.04491043463349342
111,0.04434353858232498
112,0.04404386878013611
113,0.0435672253370285
114,0.04250498116016388
115,0.04100273549556732
116,0.039925459772348404
117,0.03983566164970398
118,0.03903520479798317
119,0.03856772929430008
120,0.03828495368361473
121,0.03809789940714836
122,0.037903688848018646
123,0.03769243508577347
124,0.0374884307384491
125,0.03735053911805153
126,0.037252042442560196
127,0.03714850917458534
128,0.03698575124144554
129,0.03665345907211304
130,0.036031574010849
131,0.03544604405760765
132,0.035092875361442566
133,0.03488677367568016
134,0.03478921577334404
135,0.034734077751636505
136,0.03463144972920418
137,0.034377358853816986
138,0.034041035920381546
139,0.03346698358654976
140,0.03271495923399925
141,0.032491929829120636
142,0.03184966370463371
143,0.031765419989824295
144,0.031643278896808624
145,0.03163433074951172
146,0.031594417989254
147,0.03158322349190712
148,0.03155340254306793
149,0.03153100609779358
150,0.03148113936185837
151,0.03136114031076431
152,0.031100397929549217
153,0.030669154599308968
154,0.030235376209020615
155,0.029970310628414154
156,0.02983083203434944
157,0.029768548905849457
158,0.029728339985013008
159,0.02969525381922722
160,0.02966097928583622
161,0.02961907349526882
162,0.029564306139945984
163,0.02949640341103077
164,0.029400017112493515
165,0.029290366917848587
166,0.029176024720072746
167,0.02904623933136463
168,0.028852416202425957
169,0.02855999767780304
170,0.028415657579898834
171,0.028267752379179
172,0.02824712172150612
173,0.028233326971530914
174,0.02821177802979946
175,0.02818160690367222
176,0.02812470868229866
177,0.027961550280451775
178,0.027622513473033905
179,0.026970012113451958
180,0.026304256170988083
181,0.02582792565226555
182,0.025365125387907028
183,0.025368686765432358
184,0.025228124111890793
185,0.025195231661200523
186,0.025172235444188118
187,0.025160057470202446
188,0.02514798939228058
189,0.02513461746275425
190,0.025105683133006096
191,0.025044091045856476
192,0.024908434599637985
193,0.02476128190755844
194,0.024516627192497253
195,0.0243611428886652
196,0.024058213457465172
197,0.023668991401791573
198,0.02320966310799122
199,0.02276858128607273
200,0.022630935534834862
201,0.02258634939789772
202,0.022569896653294563
203,0.022548969835042953
204,0.022518247365951538
205,0.022469284012913704
206,0.022360432893037796
207,0.022187264636158943
208,0.02188625931739807
209,0.021500153467059135
210,0.021056246012449265
211,0.020810047164559364
212,0.020327668637037277
213,0.020235998556017876
214,0.020194927230477333
215,0.020176908001303673
216,0.020164472982287407
217,0.020158391445875168
218,0.020152976736426353
219,0.02014537714421749
220,0.020131133496761322
221,0.020103344693779945
222,0.020056674256920815
223,0.019976573064923286
224,0.019879436120390892
225,0.019621092826128006
226,0.01903611607849598
227,0.018474986776709557
228,0.018013635650277138
229,0.01780015043914318
230,0.017401844263076782
231,0.017254427075386047
232,0.017089789733290672
233,0.016996007412672043
234,0.016894571483135223
235,0.016802087426185608
236,0.016768164932727814
237,0.016729889437556267
238,0.016705259680747986
239,0.016685690730810165
240,0.01667191833257675
241,0.016652680933475494
242,0.01662958413362503
243,0.016610432416200638
244,0.016596432775259018
245,0.01658017933368683
246,0.016554981470108032
247,0.016518766060471535
248,0.01646028645336628
249,0.016364574432373047
250,0.01618889905512333
251,0.01599697396159172
252,0.015708807855844498
253,0.015506323426961899
254,0.015412377193570137
255,0.015387170016765594
256,0.01537587121129036
257,0.015371356159448624
258,0.015367889776825905
259,0.015357326716184616
260,0.015347326174378395
261,0.015329504385590553
262,0.01529149990528822
263,0.015232834964990616
264,0.015141228213906288
265,0.015122796408832073
266,0.01496004220098257
267,0.01487454678863287
268,0.014756967313587666
269,0.014694824814796448
270,0.014659308828413486
271,0.014639993198215961
272,0.014629603363573551
273,0.01462315209209919
274,0.014618921093642712
275,0.014608650468289852
276,0.014591945335268974
277,0.014542993158102036
278,0.014463221654295921
279,0.014329527504742146
280,0.014122781343758106
281,0.01396432425826788
282,0.013925031758844852
283,0.013917195610702038
284,0.013913655653595924
285,0.01391048077493906
286,0.013905435800552368
