stage,train_loss,rel_l2,elapsed_sec
adam,0.005278152879327536,0.8184377637726098,1473.8871793709695
lbfgs,0.00039725482929497957,0.0712865831634981,250.09157453477383
pso,22.366350173950195,0.5204400684150597,30.03429977968335
