t_requested,t_used,rel_l2_slice,mae_slice,max_abs_slice
0.0,0.0,1.64853339e-03,7.25507736e-04,2.29442120e-03
0.5,0.5128205418586731,1.69811072e-02,6.40607486e-03,2.85693109e-02
1.0,1.0256409645080566,2.69289979e-02,1.10687297e-02,4.04177904e-02
1.5,1.4871795177459717,3.43236553e-02,1.44736599e-02,4.89845872e-02
2.0,2.0,4.18684951e-02,1.72966160e-02,7.19639659e-02
