t_requested,t_used,rel_l2_slice,mae_slice,max_abs_slice
0.0,0.0,3.74462981e-01,1.75696462e-01,4.23062950e-01
0.5,0.5128205418586731,9.31094578e-01,4.26240861e-01,1.15771008e+00
1.0,1.0256409645080566,1.38122073e+00,6.70299411e-01,1.48797190e+00
1.5,1.4871795177459717,1.53028435e+00,7.41189361e-01,1.49083614e+00
2.0,2.0,1.60320423e+00,7.49343574e-01,1.79237914e+00
