t_requested,t_used,rel_l2_slice,mae_slice,max_abs_slice
0.0,0.0,6.91530051e-04,3.19661893e-04,9.60201025e-04
0.5,0.5128205418586731,1.70802960e-02,8.37440696e-03,1.71887875e-02
1.0,1.0256409645080566,3.26453550e-02,1.61336567e-02,3.50151062e-02
1.5,1.4871795177459717,4.53849485e-02,2.23800037e-02,5.13072014e-02
2.0,2.0,5.50930328e-02,2.65371446e-02,7.08497167e-02
