t_requested,t_used,rel_l2_slice,mae_slice,max_abs_slice
0.0,0.0,6.54244748e-01,3.18092287e-01,6.31338120e-01
0.5,0.5128205418586731,1.06336737e+00,4.43522900e-01,1.48720229e+00
1.0,1.0256409645080566,1.19282913e+00,5.24757326e-01,1.64175034e+00
1.5,1.4871795177459717,1.10909395e+00,5.13021052e-01,1.23140383e+00
2.0,2.0,1.61811730e+00,7.63780475e-01,1.63618016e+00
