x,y,exact,predicted,abs_error
-0.31142285466194153,-1.2597193717956543,-0.38259652256965637,-0.38030457496643066,0.002291947603225708
-0.30581164360046387,-1.2597193717956543,-0.3925568163394928,-0.390622079372406,0.001934736967086792
-0.3002004027366638,-1.2597193717956543,-0.4023951292037964,-0.40081876516342163,0.0015763640403747559
-0.29458919167518616,-1.2597193717956543,-0.4121083915233612,-0.41089022159576416,0.001218169927597046
-0.2889779806137085,-1.2597193717956543,-0.4216935932636261,-0.4208301901817322,0.0008634030818939209
-0.3394789695739746,-1.254108190536499,-0.3372270464897156,-0.33337870240211487,0.003848344087600708
-0.33386775851249695,-1.254108190536499,-0.3479456603527069,-0.34438076615333557,0.003564894199371338
-0.3282565176486969,-1.254108190536499,-0.3585561513900757,-0.35528355836868286,0.0032725930213928223
-0.32264530658721924,-1.254108190536499,-0.36905527114868164,-0.3660818934440613,0.0029733777046203613
-0.3170340955257416,-1.254108190536499,-0.3794395923614502,-0.37677136063575745,0.002668231725692749
-0.31142285466194153,-1.254108190536499,-0.3897061049938202,-0.38734662532806396,0.0023594796657562256
-0.30581164360046387,-1.254108190536499,-0.3998515009880066,-0.39780277013778687,0.0020487308502197266
-0.3002004027366638,-1.254108190536499,-0.4098726212978363,-0.40813517570495605,0.001737445592880249
-0.29458919167518616,-1.254108190536499,-0.419766366481781,-0.4183383584022522,0.0014280080795288086
-0.2889779806137085,-1.254108190536499,-0.42952969670295715,-0.4284079074859619,0.0011217892169952393
-0.28336673974990845,-1.254108190536499,-0.4391595423221588,-0.4383380711078644,0.0008214712142944336
-0.2777555286884308,-1.254108190536499,-0.44865289330482483,-0.4481247365474701,0.0005281567573547363
-0.2721443176269531,-1.254108190536499,-0.4580068588256836,-0.45776253938674927,0.00024431943893432617
-0.2665330767631531,-1.254108190536499,-0.4672185480594635,-0.46724647283554077,2.7924776077270508e-05
-0.2609218657016754,-1.254108190536499,-0.4762849509716034,-0.47657161951065063,0.0002866685390472412
-0.25531065464019775,-1.254108190536499,-0.48520341515541077,-0.4857330024242401,0.0005295872688293457
-0.35631263256073,-1.2484970092773438,-0.30991578102111816,-0.3055470585823059,0.004368722438812256
-0.3507014214992523,-1.2484970092773438,-0.32113632559776306,-0.31697776913642883,0.0041585564613342285
-0.34509021043777466,-1.2484970092773438,-0.3322570025920868,-0.3283214271068573,0.003935575485229492
-0.3394789695739746,-1.2484970092773438,-0.34327447414398193,-0.3395722210407257,0.0037022531032562256
-0.33386775851249695,-1.2484970092773438,-0.3541853129863739,-0.35072582960128784,0.0034594833850860596
-0.3282565176486969,-1.2484970092773438,-0.3649860918521881,-0.3617773950099945,0.0032086968421936035
-0.32264530658721924,-1.2484970092773438,-0.37567347288131714,-0.3727215826511383,0.002951890230178833
-0.3170340955257416,-1.2484970092773438,-0.3862440288066864,-0.3835541903972626,0.002689838409423828
-0.31142285466194153,-1.2484970092773438,-0.3966946601867676,-0.3942697048187256,0.002424955368041992
-0.30581164360046387,-1.2484970092773438,-0.40702196955680847,-0.40486329793930054,0.0021586716175079346
-0.3002004027366638,-1.2484970092773438,-0.417222797870636,-0.41532963514328003,0.001893162727355957
-0.29458919167518616,-1.2484970092773438,-0.427293986082077,-0.42566442489624023,0.001629561185836792
-0.2889779806137085,-1.2484970092773438,-0.4372324049472809,-0.43586212396621704,0.0013702809810638428
-0.28336673974990845,-1.2484970092773438,-0.44703492522239685,-0.4459174573421478,0.0011174678802490234
-0.2777555286884308,-1.2484970092773438,-0.45669853687286377,-0.45582640171051025,0.0008721351623535156
-0.2721443176269531,-1.2484970092773438,-0.4662202298641205,-0.4655829071998596,0.0006373226642608643
-0.2665330767631531,-1.2484970092773438,-0.4755971133708954,-0.4751829504966736,0.00041416287422180176
-0.2609218657016754,-1.2484970092773438,-0.48482611775398254,-0.48462095856666565,0.00020515918731689453
