t_requested,t_used,rel_l2_slice,mae_slice,max_abs_slice
0.0,0.0,6.21615978e-04,2.80854729e-04,1.36172771e-03
0.5,0.5128205418586731,3.17139102e-03,1.53119885e-03,4.03541327e-03
1.0,1.0256409645080566,6.26893203e-03,3.10121081e-03,6.80887699e-03
1.5,1.4871795177459717,8.43034626e-03,4.08940343e-03,9.52613354e-03
2.0,2.0,1.00832594e-02,4.86448221e-03,1.16378888e-02
