stage,train_loss,rel_l2,elapsed_sec
adam,0.004343757405877113,1.815323812838238,1466.017037956044
lbfgs,0.00038330681854858994,0.07125876820974004,243.22075491026044
pso,40.907447814941406,0.7924983669129368,30.50577763468027
