t_requested,t_used,rel_l2_slice,mae_slice,max_abs_slice
0.0,0.0,8.28012869e-01,3.71096224e-01,9.48379040e-01
0.5,0.5128205418586731,2.75143488e+00,1.41251969e+00,2.59422493e+00
1.0,1.0256409645080566,4.13865764e+00,2.27285886e+00,3.24818397e+00
1.5,1.4871795177459717,5.11165904e+00,2.82846808e+00,3.85607171e+00
2.0,2.0,5.95216649e+00,3.31591034e+00,4.33302736e+00
