t_requested,t_used,rel_l2_slice,mae_slice,max_abs_slice
0.0,0.0,2.43632734e-04,1.13262657e-04,3.66002321e-04
0.5,0.5128205418586731,2.73481306e-03,1.35497004e-03,2.85232067e-03
1.0,1.0256409645080566,4.61136080e-03,2.19092751e-03,6.05481863e-03
1.5,1.4871795177459717,5.97831905e-03,2.77553545e-03,6.94301724e-03
2.0,2.0,5.93052135e-03,2.75925291e-03,7.29882717e-03
