t_requested,t_used,rel_l2_slice,mae_slice,max_abs_slice
0.0,0.0,2.31403610e-03,1.07104669e-03,3.17487121e-03
0.5,0.5128205418586731,2.47710926e-02,1.13778692e-02,2.78273225e-02
1.0,1.0256409645080566,3.70597848e-02,1.79077815e-02,3.68253589e-02
1.5,1.4871795177459717,4.68886897e-02,2.17504427e-02,5.74532151e-02
2.0,2.0,5.34274702e-02,2.47663353e-02,6.23437762e-02
