t_requested,t_used,rel_l2_slice,mae_slice,max_abs_slice
0.0,0.0,5.55937382e-04,2.53713632e-04,7.51733780e-04
0.5,0.5128205418586731,2.97825631e-03,1.36743928e-03,4.27508354e-03
1.0,1.0256409645080566,4.18603427e-03,1.91385404e-03,5.09339571e-03
1.5,1.4871795177459717,6.27393061e-03,2.89541134e-03,7.95698166e-03
2.0,2.0,7.82239813e-03,3.74795147e-03,8.95971060e-03
