x,y,exact,predicted,abs_error
-0.31142285466194153,-1.2597193717956543,-0.38259652256965637,-0.559095561504364,0.17649903893470764
-0.30581164360046387,-1.2597193717956543,-0.3925568163394928,-0.5691234469413757,0.17656663060188293
-0.3002004027366638,-1.2597193717956543,-0.4023951292037964,-0.5790196061134338,0.17662447690963745
-0.29458919167518616,-1.2597193717956543,-0.4121083915233612,-0.5887807607650757,0.17667236924171448
-0.2889779806137085,-1.2597193717956543,-0.4216935932636261,-0.5984058380126953,0.1767122447490692
-0.3394789695739746,-1.254108190536499,-0.3372270464897156,-0.5147799253463745,0.17755287885665894
-0.33386775851249695,-1.254108190536499,-0.3479456603527069,-0.5255472660064697,0.17760160565376282
-0.3282565176486969,-1.254108190536499,-0.3585561513900757,-0.5361955165863037,0.17763936519622803
-0.32264530658721924,-1.254108190536499,-0.36905527114868164,-0.5467228293418884,0.1776675581932068
-0.3170340955257416,-1.254108190536499,-0.3794395923614502,-0.5571235418319702,0.17768394947052002
-0.31142285466194153,-1.254108190536499,-0.3897061049938202,-0.5673972964286804,0.17769119143486023
-0.30581164360046387,-1.254108190536499,-0.3998515009880066,-0.5775399208068848,0.17768841981887817
-0.3002004027366638,-1.254108190536499,-0.4098726212978363,-0.5875486731529236,0.17767605185508728
-0.29458919167518616,-1.254108190536499,-0.419766366481781,-0.5974206924438477,0.17765432596206665
-0.2889779806137085,-1.254108190536499,-0.42952969670295715,-0.6071547865867615,0.17762508988380432
-0.28336673974990845,-1.254108190536499,-0.4391595423221588,-0.6167473196983337,0.17758777737617493
-0.2777555286884308,-1.254108190536499,-0.44865289330482483,-0.6261957883834839,0.17754289507865906
-0.2721443176269531,-1.254108190536499,-0.4580068588256836,-0.6354979872703552,0.17749112844467163
-0.2665330767631531,-1.254108190536499,-0.4672185480594635,-0.6446517705917358,0.17743322253227234
-0.2609218657016754,-1.254108190536499,-0.4762849509716034,-0.6536559462547302,0.17737099528312683
-0.25531065464019775,-1.254108190536499,-0.48520341515541077,-0.6625068783760071,0.1773034632205963
-0.35631263256073,-1.2484970092773438,-0.30991578102111816,-0.4890783429145813,0.17916256189346313
-0.3507014214992523,-1.2484970092773438,-0.32113632559776306,-0.5003079175949097,0.1791715919971466
-0.34509021043777466,-1.2484970092773438,-0.3322570025920868,-0.5114272236824036,0.17917022109031677
-0.3394789695739746,-1.2484970092773438,-0.34327447414398193,-0.522432804107666,0.17915832996368408
-0.33386775851249695,-1.2484970092773438,-0.3541853129863739,-0.5333213210105896,0.1791360080242157
-0.3282565176486969,-1.2484970092773438,-0.3649860918521881,-0.544089138507843,0.1791030466556549
-0.32264530658721924,-1.2484970092773438,-0.37567347288131714,-0.5547328591346741,0.17905938625335693
-0.3170340955257416,-1.2484970092773438,-0.3862440288066864,-0.5652500987052917,0.17900606989860535
-0.31142285466194153,-1.2484970092773438,-0.3966946601867676,-0.5756382346153259,0.17894357442855835
-0.30581164360046387,-1.2484970092773438,-0.40702196955680847,-0.585893452167511,0.17887148261070251
-0.3002004027366638,-1.2484970092773438,-0.417222797870636,-0.5960140824317932,0.17879128456115723
-0.29458919167518616,-1.2484970092773438,-0.427293986082077,-0.6059969663619995,0.17870298027992249
-0.2889779806137085,-1.2484970092773438,-0.4372324049472809,-0.6158379316329956,0.17860552668571472
-0.28336673974990845,-1.2484970092773438,-0.44703492522239685,-0.6255369782447815,0.17850205302238464
-0.2777555286884308,-1.2484970092773438,-0.45669853687286377,-0.6350898742675781,0.17839133739471436
-0.2721443176269531,-1.2484970092773438,-0.4662202298641205,-0.6444958448410034,0.17827561497688293
-0.2665330767631531,-1.2484970092773438,-0.4755971133708954,-0.6537512540817261,0.1781541407108307
-0.2609218657016754,-1.2484970092773438,-0.48482611775398254,-0.6628550887107849,0.17802897095680237
-0.25531065464019775,-1.2484970092773438,-0.4939045011997223,-0.6718031764030457,0.17789867520332336
-0.2496994137763977,-1.2484970092773438,-0.5028294324874878,-0.6805950999259949,0.17776566743850708
-0.24408820271492004,-1.2484970092773438,-0.5115981101989746,-0.6892300844192505,0.17763197422027588
