step,loss
0,50.66932678222656
1,50.15899658203125
2,49.68556594848633
3,49.22633361816406
4,48.76356887817383
5,48.27912139892578
6,47.762672424316406
7,47.2109489440918
8,46.634986877441406
9,46.078121185302734
10,45.6397819519043
11,45.464298248291016
12,45.605491638183594
13,45.831016540527344
14,45.86126708984375
15,45.700439453125
16,45.49283981323242
17,45.34511184692383
18,45.285675048828125
19,45.28801727294922
20,45.31118392944336
21,45.324562072753906
22,45.31399154663086
23,45.27851104736328
24,45.2252311706543
25,45.1646614074707
26,45.10780715942383
27,45.06177520751953
28,45.02823257446289
29,45.00292205810547
30,44.97850799560547
31,44.94991683959961
32,44.91693115234375
33,44.88344955444336
34,44.85333251953125
35,44.827091217041016
36,44.80201721191406
37,44.77404022216797
38,44.740272521972656
39,44.700477600097656
40,44.65703582763672
41,44.614295959472656
42,44.575462341308594
43,44.540802001953125
44,44.50654983520508
45,44.466514587402344
46,44.416561126708984
47,44.35693359375
48,44.29242706298828
49,44.22835922241211
50,44.16598892211914
51,44.10147476196289
52,44.02755355834961
53,43.93870544433594
54,43.834228515625
55,43.717037200927734
56,43.590660095214844
57,43.45069885253906
58,43.28587341308594
59,43.086116790771484
60,42.85023498535156
61,42.58405303955078
62,42.27833938598633
63,41.90843200683594
64,41.46449661254883
65,40.95185470581055
66,40.3461799621582
67,39.64188766479492
68,38.877235412597656
69,38.033260345458984
70,37.204071044921875
71,36.48384094238281
72,36.00116729736328
73,35.88296127319336
74,36.09648132324219
75,36.36701965332031
76,36.49864196777344
77,36.497947692871094
78,36.14197540283203
79,35.679840087890625
80,35.238712310791016
81,34.922569274902344
82,34.6613655090332
83,34.5558967590332
84,34.444122314453125
85,34.37724304199219
86,34.30270767211914
87,34.14519119262695
88,34.00019073486328
89,33.748512268066406
90,33.471588134765625
91,33.156124114990234
92,32.7749137878418
93,32.416961669921875
94,31.9870662689209
95,31.59837532043457
96,31.159698486328125
97,30.718719482421875
98,30.266483306884766
99,29.70926856994629
100,29.100847244262695
101,28.44775390625
102,27.696128845214844
103,26.851564407348633
104,25.91443634033203
105,24.902986526489258
106,23.825843811035156
107,22.668283462524414
108,21.469940185546875
109,20.172801971435547
110,18.944000244140625
111,17.838274002075195
112,17.260597229003906
