t_requested,t_used,rel_l2_slice,mae_slice,max_abs_slice
0.0,0.0,2.28993596e-03,1.11001381e-03,2.63404846e-03
0.5,0.5128205418586731,1.09625077e-02,5.56852994e-03,1.08790845e-02
1.0,1.0256409645080566,1.30446441e-02,6.18172996e-03,1.60547495e-02
1.5,1.4871795177459717,1.18802317e-02,5.56803076e-03,1.33172274e-02
2.0,2.0,1.16181331e-02,4.88235895e-03,1.83469653e-02
