x,y,exact,predicted,abs_error
-0.31142285466194153,-1.2597193717956543,-0.38259652256965637,-0.3287130296230316,0.053883492946624756
-0.30581164360046387,-1.2597193717956543,-0.3925568163394928,-0.3389433026313782,0.053613513708114624
-0.3002004027366638,-1.2597193717956543,-0.4023951292037964,-0.3490253686904907,0.053369760513305664
-0.29458919167518616,-1.2597193717956543,-0.4121083915233612,-0.35895562171936035,0.053152769804000854
-0.2889779806137085,-1.2597193717956543,-0.4216935932636261,-0.3687288165092468,0.05296477675437927
-0.3394789695739746,-1.254108190536499,-0.3372270464897156,-0.2828836143016815,0.05434343218803406
-0.33386775851249695,-1.254108190536499,-0.3479456603527069,-0.29393595457077026,0.054009705781936646
-0.3282565176486969,-1.254108190536499,-0.3585561513900757,-0.30486205220222473,0.05369409918785095
-0.32264530658721924,-1.254108190536499,-0.36905527114868164,-0.3156554102897644,0.053399860858917236
-0.3170340955257416,-1.254108190536499,-0.3794395923614502,-0.3263140320777893,0.05312556028366089
-0.31142285466194153,-1.254108190536499,-0.3897061049938202,-0.3368322551250458,0.052873849868774414
-0.30581164360046387,-1.254108190536499,-0.3998515009880066,-0.34720587730407715,0.05264562368392944
-0.3002004027366638,-1.254108190536499,-0.4098726212978363,-0.3574312925338745,0.05244132876396179
-0.29458919167518616,-1.254108190536499,-0.419766366481781,-0.36750370264053345,0.05226266384124756
-0.2889779806137085,-1.254108190536499,-0.42952969670295715,-0.3774186968803406,0.05211099982261658
-0.28336673974990845,-1.254108190536499,-0.4391595423221588,-0.3871723413467407,0.05198720097541809
-0.2777555286884308,-1.254108190536499,-0.44865289330482483,-0.3967610001564026,0.05189189314842224
-0.2721443176269531,-1.254108190536499,-0.4580068588256836,-0.4061797261238098,0.05182713270187378
-0.2665330767631531,-1.254108190536499,-0.4672185480594635,-0.4154256284236908,0.051792919635772705
-0.2609218657016754,-1.254108190536499,-0.4762849509716034,-0.42449358105659485,0.051791369915008545
-0.25531065464019775,-1.254108190536499,-0.48520341515541077,-0.433380126953125,0.05182328820228577
