t_requested,t_used,rel_l2_slice,mae_slice,max_abs_slice
0.0,0.0,1.55798566e-04,7.48759921e-05,1.81443989e-04
0.5,0.5128205418586731,1.57764693e-03,7.43741286e-04,2.03259289e-03
1.0,1.0256409645080566,3.01387260e-03,1.37686287e-03,3.92797589e-03
1.5,1.4871795177459717,3.50133198e-03,1.60108949e-03,4.14910913e-03
2.0,2.0,4.17453270e-03,1.84747600e-03,4.98420000e-03
