t_requested,t_used,rel_l2_slice,mae_slice,max_abs_slice
0.0,0.0,1.78538193e-03,8.30045843e-04,3.25524807e-03
0.5,0.5128205418586731,1.70708462e-02,8.20083637e-03,1.89997628e-02
1.0,1.0256409645080566,3.62219704e-02,1.67493280e-02,4.27874327e-02
1.5,1.4871795177459717,4.32657183e-02,2.06226688e-02,4.64981794e-02
2.0,2.0,4.85298516e-02,2.37498879e-02,4.99706566e-02
