t_requested,t_used,rel_l2_slice,mae_slice,max_abs_slice
0.0,0.0,3.62474737e-04,1.48739797e-04,7.94589520e-04
0.5,0.5128205418586731,4.75879546e-03,2.19756877e-03,5.97092509e-03
1.0,1.0256409645080566,5.68776813e-03,2.75326287e-03,7.25871325e-03
1.5,1.4871795177459717,5.59366144e-03,2.61890865e-03,7.05134869e-03
2.0,2.0,5.57648606e-03,2.68375082e-03,6.12494349e-03
