x,y,exact,predicted,abs_error
-0.31142285466194153,-1.2597193717956543,-0.38259652256965637,0.033329546451568604,0.415926069021225
-0.30581164360046387,-1.2597193717956543,-0.3925568163394928,0.025678008794784546,0.41823482513427734
-0.3002004027366638,-1.2597193717956543,-0.4023951292037964,0.01804289221763611,0.4204380214214325
-0.29458919167518616,-1.2597193717956543,-0.4121083915233612,0.010432034730911255,0.42254042625427246
-0.2889779806137085,-1.2597193717956543,-0.4216935932636261,0.0028514862060546875,0.4245450794696808
-0.3394789695739746,-1.254108190536499,-0.3372270464897156,0.06087055802345276,0.39809760451316833
-0.33386775851249695,-1.254108190536499,-0.3479456603527069,0.05311483144760132,0.4010604918003082
-0.3282565176486969,-1.254108190536499,-0.3585561513900757,0.04534459114074707,0.40390074253082275
-0.32264530658721924,-1.254108190536499,-0.36905527114868164,0.03756722807884216,0.4066224992275238
-0.3170340955257416,-1.254108190536499,-0.3794395923614502,0.029789626598358154,0.40922921895980835
-0.31142285466194153,-1.254108190536499,-0.3897061049938202,0.022018492221832275,0.41172459721565247
-0.30581164360046387,-1.254108190536499,-0.3998515009880066,0.014260441064834595,0.4141119420528412
-0.3002004027366638,-1.254108190536499,-0.4098726212978363,0.006523758172988892,0.4163963794708252
-0.29458919167518616,-1.254108190536499,-0.419766366481781,-0.0011851787567138672,0.41858118772506714
-0.2889779806137085,-1.254108190536499,-0.42952969670295715,-0.00885850191116333,0.4206711947917938
-0.28336673974990845,-1.254108190536499,-0.4391595423221588,-0.016490310430526733,0.4226692318916321
-0.2777555286884308,-1.254108190536499,-0.44865289330482483,-0.024073123931884766,0.42457976937294006
-0.2721443176269531,-1.254108190536499,-0.4580068588256836,-0.03159916400909424,0.42640769481658936
-0.2665330767631531,-1.254108190536499,-0.4672185480594635,-0.03906264901161194,0.42815589904785156
-0.2609218657016754,-1.254108190536499,-0.4762849509716034,-0.04645618796348572,0.4298287630081177
-0.25531065464019775,-1.254108190536499,-0.48520341515541077,-0.05377277731895447,0.4314306378364563
-0.35631263256073,-1.2484970092773438,-0.30991578102111816,0.07367503643035889,0.38359081745147705
-0.3507014214992523,-1.2484970092773438,-0.32113632559776306,0.0658661425113678,0.38700246810913086
-0.34509021043777466,-1.2484970092773438,-0.3322570025920868,0.05802622437477112,0.3902832269668579
-0.3394789695739746,-1.2484970092773438,-0.34327447414398193,0.050161927938461304,0.39343640208244324
-0.33386775851249695,-1.2484970092773438,-0.3541853129863739,0.042280226945877075,0.396465539932251
-0.3282565176486969,-1.2484970092773438,-0.3649860918521881,0.03438764810562134,0.39937373995780945
-0.32264530658721924,-1.2484970092773438,-0.37567347288131714,0.02649104595184326,0.4021645188331604
-0.3170340955257416,-1.2484970092773438,-0.3862440288066864,0.01859799027442932,0.4048420190811157
-0.31142285466194153,-1.2484970092773438,-0.3966946601867676,0.010715097188949585,0.40740975737571716
-0.30581164360046387,-1.2484970092773438,-0.40702196955680847,0.002849668264389038,0.4098716378211975
-0.3002004027366638,-1.2484970092773438,-0.417222797870636,-0.004990309476852417,0.41223248839378357
