t_requested,t_used,rel_l2_slice,mae_slice,max_abs_slice
0.0,0.0,6.03342595e-03,2.96313013e-03,6.59641623e-03
0.5,0.5128205418586731,1.59007360e-02,7.15878792e-03,1.97191238e-02
1.0,1.0256409645080566,2.34064159e-02,1.06455702e-02,3.32839489e-02
1.5,1.4871795177459717,2.59376346e-02,1.17751472e-02,3.64573598e-02
2.0,2.0,3.12698048e-02,1.36131085e-02,4.89051938e-02
