epoch,total,physics,heat,visc,ic,bc,bc_disp,bc_flux,data,data_temp,data_disp
0,1459.75732421875,0.8502142429351807,0.7927554249763489,0.057458795607089996,291973.375,1.4635046003075239e+20,1.4635046003075239e+20,0.0014474738854914904,97892280.0,0.7427060604095459,97892280.0
1,429.61578369140625,0.38476595282554626,0.35876259207725525,0.02600332349538803,291919.1875,3.0921167484735193e+19,3.0921167484735193e+19,0.00144661171361804,8753710.0,0.7420166730880737,8753709.0
2,315.7846374511719,0.19477665424346924,0.18161308765411377,0.013163569383323193,291844.46875,4.864863963885601e+18,4.864863963885601e+18,0.0014448454603552818,933645.9375,0.7394413352012634,933645.1875
3,309.5024719238281,0.1605001538991928,0.1496533453464508,0.010846815072000027,291733.25,1.512992046372094e+18,1.512992046372094e+18,0.0014343064976856112,823120.375,0.7359535098075867,823119.625
4,319.81060791015625,0.06687679141759872,0.0623573400080204,0.004519449081271887,291593.5,1.66711787550199e+18,1.66711787550199e+18,0.001440082211047411,2320613.5,0.7334706783294678,2320612.75
5,320.4839172363281,0.03328769654035568,0.03103821352124214,0.002249481389299035,291435.59375,1.9321815416564613e+18,1.9321815416564613e+18,0.0014675621641799808,2545172.75,0.7336030602455139,2545172.0
6,296.2806396484375,0.05207095667719841,0.04855206608772278,0.003518898505717516,291253.53125,2.326258191362425e+18,2.326258191362425e+18,0.0015027063200250268,9729.37890625,0.735544741153717,9728.6435546875
7,302.3450927734375,0.05780252069234848,0.05389627069234848,0.003906246041879058,291054.9375,1.6976128304983572e+18,1.6976128304983572e+18,0.0015141908079385757,670240.25,0.7364204525947571,670239.5
8,300.1252136230469,0.05413765460252762,0.050479039549827576,0.0036586166825145483,290850.1875,6.470660976394895e+17,6.470660976394895e+17,0.0015012852381914854,592107.9375,0.7357044816017151,592107.1875
9,294.4811096191406,0.04765671119093895,0.04443604126572609,0.00322066736407578,290639.75,1.0676396719047967e+18,1.0676396719047967e+18,0.001489325542934239,39087.125,0.734942615032196,39086.390625
10,300.30938720703125,0.03922593221068382,0.036574993282556534,0.002650937531143427,290429.0,1.7125327909704172e+18,1.7125327909704172e+18,0.001472281408496201,620653.875,0.7335354089736938,620653.125
11,295.54046630859375,0.033871978521347046,0.03158285468816757,0.0022891261614859104,290222.65625,1.6502974091813192e+18,1.6502974091813192e+18,0.0014546310994774103,197391.65625,0.7322584390640259,197390.921875
12,293.6183166503906,0.03210580348968506,0.029936032369732857,0.002169771818444133,290025.21875,1.1778301159003914e+18,1.1778301159003914e+18,0.0014376835897564888,80997.09375,0.7310819029808044,80996.359375
13,293.9002380371094,0.030619006603956223,0.02854970470070839,0.0020693023689091206,289839.90625,7.114338447917056e+17,7.114338447917056e+17,0.0014242439065128565,181795.28125,0.7300198674201965,181794.546875
