t_requested,t_used,rel_l2_slice,mae_slice,max_abs_slice
0.0,0.0,2.98527331e-04,1.26514351e-04,7.26282597e-04
0.5,0.5128205418586731,2.70456536e-03,1.20805716e-03,3.79109383e-03
1.0,1.0256409645080566,5.08945221e-03,2.16014590e-03,7.02959299e-03
1.5,1.4871795177459717,5.68368830e-03,2.45800614e-03,8.39406252e-03
2.0,2.0,5.61094348e-03,2.56164349e-03,7.20837712e-03
