y_layer,x_coord,abs_uy_error
-0.20000000298023224,-0.6499999761581421,0.06961006671190262
-0.20000000298023224,-0.6337500214576721,0.06782091408967972
-0.20000000298023224,-0.6175000071525574,0.06604024767875671
-0.20000000298023224,-0.6012499928474426,0.06425821036100388
-0.20000000298023224,-0.5849999785423279,0.062478207051754
-0.20000000298023224,-0.5687500238418579,0.06070560961961746
-0.20000000298023224,-0.5525000095367432,0.05893019586801529
-0.20000000298023224,-0.5362499952316284,0.05716374143958092
-0.20000000298023224,-0.5199999809265137,0.05539825186133385
-0.20000000298023224,-0.5037500262260437,0.053633514791727066
-0.20000000298023224,-0.48750001192092896,0.051873691380023956
-0.20000000298023224,-0.4712499976158142,0.05011913925409317
-0.20000000298023224,-0.45500001311302185,0.048364751040935516
-0.20000000298023224,-0.4387499988079071,0.04660969227552414
-0.20000000298023224,-0.42250001430511475,0.0448589026927948
-0.20000000298023224,-0.40625,0.043115343898534775
-0.20000000298023224,-0.38999998569488525,0.04137157276272774
-0.20000000298023224,-0.3737500011920929,0.03962774947285652
-0.20000000298023224,-0.35749998688697815,0.037885334342718124
-0.20000000298023224,-0.3412500023841858,0.03614995256066322
-0.20000000298023224,-0.32499998807907104,0.034411877393722534
-0.20000000298023224,-0.3087500035762787,0.03267621248960495
-0.20000000298023224,-0.29249998927116394,0.03094371221959591
-0.20000000298023224,-0.2762500047683716,0.029215699061751366
-0.20000000298023224,-0.25999999046325684,0.0274821650236845
-0.20000000298023224,-0.24375000596046448,0.025752274319529533
-0.20000000298023224,-0.22750000655651093,0.024030396714806557
-0.20000000298023224,-0.21125000715255737,0.02230004407465458
-0.20000000298023224,-0.19499999284744263,0.020576009526848793
-0.20000000298023224,-0.17874999344348907,0.01885310746729374
-0.20000000298023224,-0.16249999403953552,0.017132626846432686
-0.20000000298023224,-0.14624999463558197,0.015405148267745972
-0.20000000298023224,-0.12999999523162842,0.013687262311577797
-0.20000000298023224,-0.11375000327825546,0.011966981925070286
-0.20000000298023224,-0.09749999642372131,0.01024869829416275
-0.20000000298023224,-0.08124999701976776,0.008527819067239761
-0.20000000298023224,-0.06499999761581421,0.006811171770095825
-0.20000000298023224,-0.04874999821186066,0.0050910646095871925
-0.20000000298023224,-0.032499998807907104,0.0033800203818827868
-0.20000000298023224,-0.016249999403953552,0.001660019624978304
-0.20000000298023224,0.0,5.629449151456356e-05
-0.20000000298023224,0.016249999403953552,0.0017796490574255586
-0.20000000298023224,0.032499998807907104,0.003494632663205266
-0.20000000298023224,0.04874999821186066,0.005211173091083765
-0.20000000298023224,0.06499999761581421,0.006926543079316616
-0.20000000298023224,0.08124999701976776,0.008642924018204212
-0.20000000298023224,0.09749999642372131,0.010358279570937157
-0.20000000298023224,0.11375000327825546,0.012081129476428032
-0.20000000298023224,0.12999999523162842,0.013795926235616207
-0.20000000298023224,0.14624999463558197,0.01551600731909275
-0.20000000298023224,0.16249999403953552,0.017229752615094185
-0.20000000298023224,0.17874999344348907,0.018948247656226158
-0.20000000298023224,0.19499999284744263,0.020670432597398758
-0.20000000298023224,0.21125000715255737,0.022387783974409103
-0.20000000298023224,0.22750000655651093,0.02410759963095188
-0.20000000298023224,0.24375000596046448,0.02582588419318199
-0.20000000298023224,0.25999999046325684,0.02755180560052395
-0.20000000298023224,0.2762500047683716,0.029274575412273407
-0.20000000298023224,0.29249998927116394,0.03099319152534008
-0.20000000298023224,0.3087500035762787,0.03271424025297165
-0.20000000298023224,0.32499998807907104,0.034440793097019196
-0.20000000298023224,0.3412500023841858,0.036163002252578735
-0.20000000298023224,0.35749998688697815,0.03788604959845543
-0.20000000298023224,0.3737500011920929,0.03961675241589546
-0.20000000298023224,0.38999998569488525,0.04134775698184967
-0.20000000298023224,0.40625,0.04306934028863907
-0.20000000298023224,0.42250001430511475,0.04479602724313736
-0.20000000298023224,0.4387499988079071,0.04652564600110054
-0.20000000298023224,0.45500001311302185,0.04825473576784134
-0.20000000298023224,0.4712499976158142,0.04998951405286789
-0.20000000298023224,0.48750001192092896,0.05172228813171387
-0.20000000298023224,0.5037500262260437,0.05345641076564789
-0.20000000298023224,0.5199999809265137,0.055181875824928284
-0.20000000298023224,0.5362499952316284,0.05692049860954285
-0.20000000298023224,0.5525000095367432,0.05866074189543724
-0.20000000298023224,0.5687500238418579,0.060390472412109375
-0.20000000298023224,0.5849999785423279,0.06212227791547775
-0.20000000298023224,0.6012499928474426,0.06386668980121613
-0.20000000298023224,0.6175000071525574,0.06559838354587555
-0.20000000298023224,0.6337500214576721,0.06733079254627228
-0.20000000298023224,0.6499999761581421,0.06907297670841217
-0.10000000149011612,-0.6499999761581421,0.0647357851266861
-0.10000000149011612,-0.6337500214576721,0.06305739283561707
-0.10000000149011612,-0.6175000071525574,0.06139019504189491
-0.10000000149011612,-0.6012499928474426,0.059722285717725754
-0.10000000149011612,-0.5849999785423279,0.05805777758359909
-0.10000000149011612,-0.5687500238418579,0.056399475783109665
-0.10000000149011612,-0.5525000095367432,0.054746340960264206
-0.10000000149011612,-0.5362499952316284,0.05309447646141052
-0.10000000149011612,-0.5199999809265137,0.05145011842250824
-0.10000000149011612,-0.5037500262260437,0.049803104251623154
-0.10000000149011612,-0.48750001192092896,0.04816143959760666
-0.10000000149011612,-0.4712499976158142,0.04651942849159241
-0.10000000149011612,-0.45500001311302185,0.044888753443956375
-0.10000000149011612,-0.4387499988079071,0.04325550049543381
-0.10000000149011612,-0.42250001430511475,0.04162687063217163
-0.10000000149011612,-0.40625,0.04000359773635864
-0.10000000149011612,-0.38999998569488525,0.038372982293367386
-0.10000000149011612,-0.3737500011920929,0.03675377741456032
-0.10000000149011612,-0.35749998688697815,0.03513422980904579
-0.10000000149011612,-0.3412500023841858,0.03351558744907379
-0.10000000149011612,-0.32499998807907104,0.031902775168418884
-0.10000000149011612,-0.3087500035762787,0.030291609466075897
-0.10000000149011612,-0.29249998927116394,0.028682494536042213
-0.10000000149011612,-0.2762500047683716,0.027071626856923103
-0.10000000149011612,-0.25999999046325684,0.025470204651355743
-0.10000000149011612,-0.24375000596046448,0.02385822869837284
-0.10000000149011612,-0.22750000655651093,0.02226264961063862
-0.10000000149011612,-0.21125000715255737,0.020656928420066833
-0.10000000149011612,-0.19499999284744263,0.019063027575612068
-0.10000000149011612,-0.17874999344348907,0.01746169850230217
-0.10000000149011612,-0.16249999403953552,0.015868129208683968
-0.10000000149011612,-0.14624999463558197,0.014266043901443481
-0.10000000149011612,-0.12999999523162842,0.01267504133284092
-0.10000000149011612,-0.11375000327825546,0.01107843965291977
-0.10000000149011612,-0.09749999642372131,0.009485868737101555
-0.10000000149011612,-0.08124999701976776,0.007894283160567284
-0.10000000149011612,-0.06499999761581421,0.006305424030870199
-0.10000000149011612,-0.04874999821186066,0.004715248476713896
-0.10000000149011612,-0.032499998807907104,0.0031273486092686653
-0.10000000149011612,-0.016249999403953552,0.0015373192727565765
-0.10000000149011612,0.0,5.1884911954402924e-05
-0.10000000149011612,0.016249999403953552,0.001642526243813336
-0.10000000149011612,0.032499998807907104,0.0032274052500724792
-0.10000000149011612,0.04874999821186066,0.004818259738385677
-0.10000000149011612,0.06499999761581421,0.006404109764844179
-0.10000000149011612,0.08124999701976776,0.007988788187503815
-0.10000000149011612,0.09749999642372131,0.00957944430410862
-0.10000000149011612,0.11375000327825546,0.011165333911776543
-0.10000000149011612,0.12999999523162842,0.012754151597619057
-0.10000000149011612,0.14624999463558197,0.014340413734316826
-0.10000000149011612,0.16249999403953552,0.015931149944663048
-0.10000000149011612,0.17874999344348907,0.017524346709251404
-0.10000000149011612,0.19499999284744263,0.01911231316626072
-0.10000000149011612,0.21125000715255737,0.020702289417386055
-0.10000000149011612,0.22750000655651093,0.022287940606474876
-0.10000000149011612,0.24375000596046448,0.023877635598182678
-0.10000000149011612,0.25999999046325684,0.02546972967684269
-0.10000000149011612,0.2762500047683716,0.02706935442984104
-0.10000000149011612,0.29249998927116394,0.028660142794251442
-0.10000000149011612,0.3087500035762787,0.030252274125814438
-0.10000000149011612,0.32499998807907104,0.03184686601161957
-0.10000000149011612,0.3412500023841858,0.033442042768001556
-0.10000000149011612,0.35749998688697815,0.03503589332103729
-0.10000000149011612,0.3737500011920929,0.03663473576307297
-0.10000000149011612,0.38999998569488525,0.038236141204833984
-0.10000000149011612,0.40625,0.03983096033334732
-0.10000000149011612,0.42250001430511475,0.041437093168497086
